15,68,65,62,59,56,54,52,50,48,47,45,44,42,41,40,39,38,37,36,36,35,34,33,33,32,31,31,30,30,29,29,28,28,27,27,27,26,26,25,25,25,24,24,24,24,23,23,23,23,22,22,22,22,21,21,21,21,21,20,20,20,20,20,20,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,15,15
15,72,70,67,64,62,60,58,56,54,53,51,49,48,47,46,44,43,42,41,40,40,39,38,37,36,36,35,34,34,33,33,32,31,31,30,30,29,29,29,28,28,27,27,27,26,26,26,25,25,25,24,24,24,24,23,23,23,23,22,22,22,22,21,21,21,21,21,20,20,20,20,20,20,19,19,19,19,19,19,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,16,16,16,16,16
15,65,59,55,51,48,46,43,41,39,37,36,34,33,32,31,30,29,28,27,26,26,25,24,24,23,23,22,22,21,21,21,20,20,19,19,19,19,18,18,18,17,17,17,17,16,16,16,16,15,15,15,15,15,14,14,14,14,14,14,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,9,9
15,66,61,57,53,49,47,44,42,40,38,36,35,33,32,31,30,29,28,28,27,26,26,25,25,24,24,23,23,22,22,22,21,21,20,20,20,20,19,19,19,19,18,18,18,18,18,17,17,17,17,17,17,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12
15,66,62,60,58,56,54,52,50,49,48,46,45,44,43,42,41,40,39,38,37,37,36,35,34,34,33,33,32,32,31,31,30,30,29,29,28,28,28,27,27,26,26,26,26,25,25,25,24,24,24,24,23,23,23,23,22,22,22,22,22,21,21,21,21,21,20,20,20,20,20,20,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,16,16,16,16,16,16
15,64,59,54,50,47,45,42,40,38,36,35,34,32,31,30,29,28,28,27,26,25,25,24,24,23,23,22,22,22,21,21,20,20,20,20,19,19,19,18,18,18,18,18,17,17,17,17,17,16,16,16,16,16,16,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11
15,68,64,60,57,55,52,50,48,46,44,42,41,39,38,37,36,35,34,33,32,31,30,30,29,28,28,27,26,26,25,25,24,24,24,23,23,22,22,22,21,21,21,20,20,20,20,19,19,19,19,18,18,18,18,17,17,17,17,17,17,16,16,16,16,16,16,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12
15,65,62,60,58,56,55,53,52,51,50,48,47,46,45,44,43,43,42,41,40,40,39,38,37,37,36,36,35,35,34,34,33,33,32,32,31,31,31,30,30,30,29,29,29,28,28,28,27,27,27,26,26,26,26,25,25,25,25,24,24,24,24,24,23,23,23,23,23,23,22,22,22,22,22,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,18,18,18
14,60,55,51,48,45,42,40,38,37,35,34,33,31,30,29,29,28,27,26,26,25,25,24,24,23,23,22,22,22,21,21,21,20,20,20,20,19,19,19,19,18,18,18,18,18,17,17,17,17,17,17,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12
14,58,53,48,44,41,39,36,34,32,31,29,28,27,26,25,24,23,23,22,21,21,20,20,19,19,18,18,18,17,17,17,17,16,16,16,16,15,15,15,15,14,14,14,14,14,14,14,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9
15,64,60,56,54,51,49,47,44,43,41,40,38,37,36,35,34,33,32,31,30,29,29,28,28,27,26,26,25,25,24,24,24,23,23,22,22,22,21,21,21,21,20,20,20,19,19,19,19,19,18,18,18,18,18,17,17,17,17,17,17,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12
15,69,66,62,59,56,53,51,48,46,45,43,41,40,38,37,36,35,34,33,32,31,31,30,29,29,28,27,27,26,26,25,25,25,24,24,23,23,23,22,22,22,22,21,21,21,20,20,20,20,20,19,19,19,19,18,18,18,18,18,17,17,17,17,17,17,17,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13
15,65,61,56,53,50,47,45,43,41,39,37,36,34,33,32,31,30,29,28,28,27,26,26,25,24,24,23,23,22,22,22,21,21,20,20,20,20,19,19,19,18,18,18,18,17,17,17,17,17,16,16,16,16,16,16,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11
15,66,62,58,55,52,50,47,45,43,42,40,38,37,36,35,34,33,32,31,30,29,29,28,27,27,26,25,25,24,24,24,23,23,22,22,22,21,21,21,20,20,20,20,19,19,19,19,18,18,18,18,17,17,17,17,17,17,16,16,16,16,16,16,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12
15,71,69,67,64,63,61,59,57,56,54,53,52,50,49,48,47,46,45,44,43,42,42,41,40,39,39,38,37,37,36,36,35,35,34,34,33,33,32,32,31,31,31,30,30,30,29,29,29,28,28,28,27,27,27,26,26,26,26,26,25,25,25,25,24,24,24,24,24,23,23,23,23,23,23,22,22,22,22,22,22,21,21,21,21,21,21,20,20,20,20,20,20,20,20,19,19,19,19,19,19
15,70,68,65,63,61,59,57,55,54,52,51,49,48,47,46,45,44,43,42,41,40,40,39,38,37,37,36,36,35,35,34,34,33,33,32,32,31,31,31,30,30,30,29,29,29,28,28,28,28,27,27,27,26,26,26,26,26,25,25,25,25,25,24,24,24,24,24,24,23,23,23,23,23,23,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20
15,67,64,61,58,56,54,52,50,48,47,45,44,42,41,40,39,38,37,36,35,34,34,33,32,32,31,30,30,29,29,28,28,27,27,26,26,26,25,25,25,24,24,24,23,23,23,22,22,22,22,21,21,21,21,21,20,20,20,20,20,19,19,19,19,19,19,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15
14,56,51,47,44,41,39,37,35,33,32,31,30,29,28,27,26,25,25,24,24,23,23,22,22,21,21,20,20,20,19,19,19,19,18,18,18,18,17,17,17,17,17,16,16,16,16,16,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11
20,85,79,72,67,63,59,56,52,50,48,46,44,43,41,40,39,38,36,35,35,34,33,32,31,31,30,30,30,28,28,28,27,27,27,26,26,26,26,25,24,24,24,24,23,23,23,23,23,22,22,22,22,22,22,21,21,21,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16
15,63,59,56,53,51,50,48,46,45,43,42,41,40,39,38,37,36,35,34,34,33,32,32,31,31,30,29,29,28,28,28,27,27,26,26,26,25,25,25,24,24,24,23,23,23,23,22,22,22,22,21,21,21,21,21,20,20,20,20,20,19,19,19,19,19,18,18,18,18,18,18,18,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,14
15,66,62,58,55,52,49,47,45,43,41,40,38,37,36,35,34,33,32,31,30,29,29,28,28,27,26,26,25,25,25,24,24,23,23,23,22,22,22,21,21,21,21,20,20,20,20,19,19,19,19,19,18,18,18,18,18,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13
15,62,57,52,48,45,42,39,37,35,34,32,31,30,29,28,27,26,25,24,24,23,23,22,22,21,21,20,20,19,19,19,18,18,18,18,17,17,17,17,16,16,16,16,16,15,15,15,15,15,15,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10
15,61,54,49,45,42,39,36,34,32,30,29,28,26,25,24,24,23,22,21,21,20,20,19,19,18,18,17,17,17,16,16,16,15,15,15,15,14,14,14,14,13,13,13,13,13,13,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8
15,67,63,60,57,54,51,49,47,45,44,42,40,39,38,37,36,35,34,33,32,31,30,30,29,28,28,27,27,26,26,25,25,24,24,24,23,23,23,22,22,22,21,21,21,21,20,20,20,20,19,19,19,19,18,18,18,18,18,18,17,17,17,17,17,17,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13
15,66,64,62,60,58,57,56,55,53,52,51,50,49,48,48,47,46,45,44,44,43,42,42,41,40,40,39,39,38,38,37,37,36,36,36,35,35,34,34,34,33,33,33,32,32,32,31,31,31,30,30,30,30,29,29,29,29,28,28,28,28,27,27,27,27,27,26,26,26,26,26,25,25,25,25,25,25,24,24,24,24,24,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,21,21,21
15,62,58,55,52,49,47,45,43,42,40,39,38,37,35,34,33,33,32,31,30,30,29,28,28,27,27,26,26,25,25,24,24,24,23,23,23,22,22,22,22,21,21,21,20,20,20,20,20,19,19,19,19,19,18,18,18,18,18,18,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,13,13
14,60,55,51,48,45,43,41,38,37,35,34,32,31,30,29,28,27,26,26,25,24,24,23,23,22,22,21,21,20,20,20,19,19,19,18,18,18,17,17,17,17,17,16,16,16,16,15,15,15,15,15,15,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10
15,60,56,53,51,49,47,45,43,42,40,39,38,37,36,35,34,33,32,31,31,30,29,29,28,28,27,27,26,26,25,25,25,24,24,23,23,23,23,22,22,22,21,21,21,21,20,20,20,20,20,19,19,19,19,19,18,18,18,18,18,18,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14
15,65,62,59,56,53,51,48,46,44,43,41,39,38,37,36,35,34,33,32,31,31,30,29,29,28,27,27,26,26,26,25,25,24,24,24,23,23,23,22,22,22,22,21,21,21,21,20,20,20,20,19,19,19,19,19,19,18,18,18,18,18,18,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14
15,65,61,57,54,51,48,46,44,42,40,39,37,36,35,34,33,32,31,30,29,28,28,27,27,26,25,25,24,24,24,23,23,22,22,22,21,21,21,21,20,20,20,19,19,19,19,19,18,18,18,18,18,17,17,17,17,17,17,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12
15,64,62,59,56,54,52,50,49,47,46,44,43,42,41,40,39,38,37,36,36,35,34,34,33,32,32,31,31,30,30,29,29,29,28,28,27,27,27,26,26,26,25,25,25,25,24,24,24,24,23,23,23,23,22,22,22,22,22,21,21,21,21,21,21,20,20,20,20,20,20,20,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,17,16,16,16
15,66,63,60,57,55,52,50,48,46,45,43,41,40,39,38,37,36,35,34,33,32,31,31,30,29,29,28,28,27,27,26,26,25,25,25,24,24,24,23,23,23,22,22,22,22,21,21,21,21,20,20,20,20,20,19,19,19,19,18,18,18,18,18,18,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,13,13
15,64,59,55,52,49,46,44,42,40,38,37,35,34,33,32,31,30,30,29,28,27,27,26,26,25,25,24,24,23,23,23,22,22,22,21,21,21,21,20,20,20,20,19,19,19,19,19,18,18,18,18,18,18,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13
14,60,55,50,46,43,41,38,36,34,33,31,30,29,28,27,26,26,25,24,24,23,23,22,22,21,21,21,20,20,20,19,19,19,19,18,18,18,18,18,17,17,17,17,17,17,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12
15,65,61,57,53,50,48,45,43,41,39,38,36,35,34,33,32,31,30,29,28,28,27,26,26,25,25,24,24,23,23,22,22,22,21,21,21,20,20,20,20,19,19,19,19,18,18,18,18,17,17,17,17,17,17,16,16,16,16,16,16,16,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12
15,66,64,62,60,58,56,55,53,52,50,49,48,47,46,45,44,43,42,41,40,39,39,38,37,37,36,35,35,34,34,33,33,32,32,31,31,31,30,30,29,29,29,28,28,28,27,27,27,26,26,26,26,25,25,25,25,24,24,24,24,23,23,23,23,23,22,22,22,22,22,22,21,21,21,21,21,21,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18
15,69,68,67,65,64,63,62,60,59,58,57,56,55,54,53,52,51,50,49,48,47,47,46,45,44,44,43,42,42,41,41,40,40,39,39,38,38,37,37,36,36,35,35,35,34,34,34,33,33,33,32,32,32,31,31,31,30,30,30,30,29,29,29,29,28,28,28,28,28,27,27,27,27,26,26,26,26,26,26,25,25,25,25,25,25,24,24,24,24,24,24,23,23,23,23,23,23,23,22,22
15,65,62,59,56,53,51,49,47,45,43,42,40,39,38,36,35,34,33,33,32,31,30,29,29,28,28,27,27,26,26,25,25,24,24,24,23,23,22,22,22,22,21,21,21,20,20,20,20,20,19,19,19,19,18,18,18,18,18,18,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13
15,67,63,60,56,54,51,49,47,45,43,41,40,38,37,36,35,34,33,32,31,30,30,29,28,28,27,27,26,26,25,25,24,24,24,23,23,22,22,22,21,21,21,21,20,20,20,20,19,19,19,19,19,18,18,18,18,18,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13
14,59,54,51,48,45,43,41,39,37,36,35,33,32,31,30,29,29,28,27,26,26,25,25,24,24,23,23,22,22,22,21,21,21,20,20,20,19,19,19,19,18,18,18,18,18,17,17,17,17,17,16,16,16,16,16,16,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11
15,70,68,66,64,62,61,59,58,56,55,54,53,51,50,49,48,47,46,45,44,43,43,42,41,40,40,39,38,38,37,37,36,35,35,34,34,33,33,33,32,32,31,31,30,30,30,29,29,29,28,28,28,27,27,27,27,26,26,26,25,25,25,25,25,24,24,24,24,23,23,23,23,23,22,22,22,22,22,21,21,21,21,21,21,21,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19
15,65,61,57,54,51,48,46,43,41,40,38,37,36,34,33,32,32,31,30,29,29,28,27,27,26,26,25,25,25,24,24,24,23,23,23,22,22,22,22,21,21,21,21,20,20,20,20,20,19,19,19,19,19,19,19,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14
15,65,63,61,59,57,55,54,52,50,49,48,47,45,44,43,43,42,41,40,39,39,38,38,37,36,36,35,35,35,34,34,33,33,33,32,32,32,31,31,31,30,30,30,30,29,29,29,29,28,28,28,28,28,27,27,27,27,27,26,26,26,26,26,26,26,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,21
15,63,59,54,51,47,45,42,40,38,36,35,33,32,31,30,29,28,27,27,26,25,25,24,24,23,23,22,22,21,21,21,20,20,20,19,19,19,19,18,18,18,18,17,17,17,17,17,16,16,16,16,16,16,16,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11
15,69,66,64,61,59,57,54,52,51,49,48,46,45,43,42,41,40,39,38,37,36,36,35,34,34,33,32,32,31,31,30,30,29,29,28,28,28,27,27,26,26,26,25,25,25,25,24,24,24,23,23,23,23,22,22,22,22,22,21,21,21,21,21,20,20,20,20,20,20,19,19,19,19,19,19,19,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16
15,67,63,59,56,53,51,48,46,44,42,41,39,38,37,35,34,33,32,31,30,30,29,28,28,27,26,26,25,25,24,24,23,23,22,22,22,21,21,21,20,20,20,19,19,19,19,18,18,18,18,17,17,17,17,17,17,16,16,16,16,16,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,11
15,64,59,55,51,48,45,43,41,39,37,35,34,33,31,30,29,28,28,27,26,25,25,24,23,23,22,22,21,21,21,20,20,19,19,19,18,18,18,18,17,17,17,17,16,16,16,16,16,15,15,15,15,15,15,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10
15,68,64,61,57,54,52,49,47,45,44,42,40,39,38,37,35,34,34,33,32,31,30,30,29,29,28,27,27,26,26,26,25,25,24,24,24,23,23,23,22,22,22,22,21,21,21,21,20,20,20,20,20,19,19,19,19,19,19,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14
15,65,61,58,55,52,50,48,46,44,43,42,40,39,38,37,36,35,34,33,33,32,31,31,30,29,29,28,28,27,27,27,26,26,25,25,25,24,24,24,23,23,23,23,22,22,22,21,21,21,21,21,20,20,20,20,20,19,19,19,19,19,19,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,14,14,14
14,58,54,50,47,44,42,40,38,36,35,34,32,31,30,29,28,27,27,26,25,25,24,24,23,22,22,22,21,21,20,20,20,19,19,19,18,18,18,18,17,17,17,17,17,16,16,16,16,16,15,15,15,15,15,15,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10
15,69,66,63,60,58,56,54,52,50,48,47,45,44,43,41,40,39,38,37,36,36,35,34,33,33,32,31,31,30,30,29,29,28,28,27,27,27,26,26,25,25,25,24,24,24,23,23,23,23,22,22,22,22,21,21,21,21,20,20,20,20,19,19,19,19,19,19,18,18,18,18,18,18,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,14
