Cancer,,(1.87813993928e-10+0.000530859589452j),(-0.000101587822217-5.21134607316e-07j),(-5.03608692122e-05+4.21333571591e-06j),(-3.58063500132e-05+3.14830719381e-06j),(-2.78140256429e-05+2.07019228444e-06j),(-2.28010628409e-05+1.37508498264e-06j),(-1.9468523401e-05+9.58598816219e-07j),(-1.68875135888e-05+5.552689371e-07j),(-1.49161341684e-05+2.95333631815e-07j),(-1.32825191299e-05+7.74126205781e-08j),(-1.20628726972e-05-1.04512865226e-07j),(-1.11048807255e-05-2.41297530441e-07j),(-1.03268058921e-05-2.35625722505e-07j),(-9.52806093928e-06-2.10446062612e-07j),(-8.73421763184e-06-2.14656087887e-07j),(-8.10476710557e-06-2.84027305148e-07j),(-7.57943625423e-06-2.83249372998e-07j),(-7.1614616317e-06-3.18013507406e-07j),(-6.85054831814e-06-3.80923987161e-07j),(-6.5985459383e-06-4.23431791941e-07j),(-6.28643578404e-06-4.56446303922e-07j),
Cancer,,(1.19151911104e-10+0.000400097784273j),(-9.29578566478e-05+1.33161132077e-05j),(-4.3107985046e-05+5.17648534886e-06j),(-3.08682513785e-05+3.79480492269e-06j),(-2.41785276892e-05+2.47377676224e-06j),(-1.98167429954e-05+1.69480558766e-06j),(-1.69275182501e-05+1.26614763574e-06j),(-1.47046075907e-05+8.10726633186e-07j),(-1.29663516445e-05+4.98239170438e-07j),(-1.15581275104e-05+2.87650368095e-07j),(-1.05018707145e-05+9.60420549743e-08j),(-9.68936447537e-06-4.63549418771e-08j),(-9.00380294668e-06-2.11144216981e-08j),(-8.28676594306e-06-2.27444928219e-08j),(-7.56961729093e-06-2.95427514127e-08j),(-7.01547277327e-06-9.17660618028e-08j),(-6.54924936497e-06-1.14773538691e-07j),(-6.23151040166e-06-1.54375534114e-07j),(-5.99481751363e-06-2.16819887972e-07j),(-5.74452578446e-06-2.49463482419e-07j),(-5.47933791977e-06-2.90694740736e-07j),
Cancer,,(1.08965319683e-10+0.000375027043395j),(-8.57499732251e-05+1.77239598596e-05j),(-4.16563976643e-05+5.10120731747e-06j),(-2.94858985121e-05+3.75572330733e-06j),(-2.32055169474e-05+2.41051204095e-06j),(-1.90511779194e-05+1.58581677204e-06j),(-1.6320283607e-05+1.16309196757e-06j),(-1.41865437291e-05+7.71198160532e-07j),(-1.2513650321e-05+4.68127847195e-07j),(-1.11785350096e-05+2.40807380201e-07j),(-1.01495432329e-05+8.98726168419e-08j),(-9.3679236243e-06-3.65585247111e-08j),(-8.67677693509e-06-4.29717091252e-08j),(-7.9906147308e-06-1.29597722843e-08j),(-7.26998295209e-06-7.72001696884e-08j),(-6.76824249925e-06-1.71502536089e-07j),(-6.33792484012e-06-1.67083739033e-07j),(-5.98642534555e-06-2.01507540614e-07j),(-5.75403164294e-06-2.41058701753e-07j),(-5.53365427048e-06-2.80153107845e-07j),(-5.30761334796e-06-3.15827705706e-07j),
Cancer,,(1.27274208158e-10+0.000386513260397j),(-7.54504657842e-05+6.30229326109e-06j),(-3.82787769341e-05+4.97805345771e-06j),(-2.71171604861e-05+3.72605167589e-06j),(-2.13657927253e-05+2.46927757626e-06j),(-1.75595173534e-05+1.741271467e-06j),(-1.50801229221e-05+1.33607752761e-06j),(-1.31226395295e-05+9.48854273259e-07j),(-1.15723348926e-05+6.82592066029e-07j),(-1.03153087941e-05+4.86773290766e-07j),(-9.32802716041e-06+3.20481519092e-07j),(-8.6099286785e-06+2.13763023068e-07j),(-7.98417598991e-06+2.18927481929e-07j),(-7.35054112349e-06+2.16438849691e-07j),(-6.66053717495e-06+1.89186789524e-07j),(-6.14924838746e-06+1.33509646682e-07j),(-5.75675766212e-06+1.24588314249e-07j),(-5.41450346503e-06+8.00614444822e-08j),(-5.1957360879e-06+6.45029135499e-09j),(-4.99789701822e-06-3.66808590451e-08j),(-4.74667801462e-06-1.01257393429e-07j),
Healthy,,(1.20568898518e-10+0.000437354407604j),(-0.000110366217853+3.25823609727e-05j),(-5.62591603727e-05+5.67372440783e-06j),(-3.76090059087e-05+4.18705908478e-06j),(-2.94267253887e-05+3.13871286544e-06j),(-2.41547185163e-05+2.12350280752e-06j),(-2.05638099706e-05+1.60410123472e-06j),(-1.79005198906e-05+1.10371044307e-06j),(-1.57558277279e-05+7.64908968294e-07j),(-1.40871228286e-05+5.27213541743e-07j),(-1.27698954075e-05+3.58777906278e-07j),(-1.17533165399e-05+2.48574765763e-07j),(-1.08804718849e-05+2.64622615189e-07j),(-1.00235727584e-05+2.60731608669e-07j),(-9.14517995328e-06+2.43118472766e-07j),(-8.47745514631e-06+1.79637578387e-07j),(-7.91433321643e-06+1.49923220422e-07j),(-7.47452771157e-06+1.06870202653e-07j),(-7.15553091929e-06+4.4743825268e-08j),(-6.82968618772e-06+5.01594098164e-09j),(-6.49846920223e-06-2.92045176278e-08j),
Healthy,,(1.83988370669e-10+0.000533588053013j),(-0.000118377477706+8.29066391871e-06j),(-5.61957359812e-05+3.4808805595e-06j),(-3.96047177439e-05+3.27239645153e-06j),(-3.0685546488e-05+2.21403791734e-06j),(-2.50975179761e-05+1.50559180134e-06j),(-2.14004940393e-05+1.09829829116e-06j),(-1.8578008626e-05+6.85523274453e-07j),(-1.63662675004e-05+4.20359628613e-07j),(-1.46186591242e-05+2.12517234104e-07j),(-1.32056835348e-05+3.62902879565e-08j),(-1.21577895165e-05-8.66044284771e-08j),(-1.12131058402e-05-7.59080660922e-08j),(-1.0358886114e-05-9.81927960439e-08j),(-9.49986754129e-06-1.29131345403e-07j),(-8.83525800894e-06-1.9044735745e-07j),(-8.26769215771e-06-1.63174811099e-07j),(-7.80363668835e-06-1.96163965514e-07j),(-7.46789714351e-06-2.5697117355e-07j),(-7.14432213599e-06-2.89602365615e-07j),(-6.80060407086e-06-3.25083121121e-07j),
Healthy,,(1.25199046325e-10+0.000433994210191j),(-0.000112639784133+2.64395042587e-05j),(-5.6388789015e-05+7.26387711166e-06j),(-3.8454722781e-05+4.58207162744e-06j),(-2.97767853502e-05+3.0187527562e-06j),(-2.43208024045e-05+2.02192947084e-06j),(-2.07004665874e-05+1.49140532323e-06j),(-1.79925264763e-05+9.95903565032e-07j),(-1.58285045519e-05+6.53472165153e-07j),(-1.41101792773e-05+4.15845193386e-07j),(-1.27893331857e-05+2.45132905234e-07j),(-1.17526993473e-05+7.58852003552e-08j),(-1.08737262585e-05+7.57881560242e-08j),(-1.00353990473e-05+3.69949997084e-08j),(-9.15956041719e-06+4.27415552297e-09j),(-8.49968443908e-06-6.641956578e-08j),(-7.97122994233e-06-6.78660759514e-08j),(-7.5385770009e-06-1.46017559584e-07j),(-7.2166094338e-06-1.90384176011e-07j),(-6.91258025216e-06-2.31492022585e-07j),(-6.59421301339e-06-2.88970289333e-07j),
Healthy,,(1.91007692337e-10+0.000567007308885j),(-0.000130027321268+1.20676170168e-05j),(-6.16448018066e-05+4.81698796848e-06j),(-4.32134472531e-05+3.83479232604e-06j),(-3.33372995919e-05+2.5746248543e-06j),(-2.72205453423e-05+1.77299503171e-06j),(-2.31794673904e-05+1.34934946372e-06j),(-2.0114010391e-05+8.8027153922e-07j),(-1.77203686123e-05+6.11292662505e-07j),(-1.57990727481e-05+3.66316919236e-07j),(-1.43220544028e-05+1.89084396036e-07j),(-1.31538579558e-05+3.7829813751e-08j),(-1.2197214519e-05+7.42161785097e-08j),(-1.12542624279e-05+1.07126965031e-07j),(-1.02962002149e-05+7.97862039293e-08j),(-9.56705664006e-06+2.52649433149e-08j),(-8.94075978545e-06+3.46412838631e-08j),(-8.41505285727e-06+1.12797797088e-08j),(-8.03821921766e-06-3.64746304934e-08j),(-7.65532765339e-06-1.04615631769e-07j),(-7.27833450735e-06-1.59262960924e-07j),
Healthy,,(1.0823529356e-10+0.000318347579235j),(-5.73996665783e-05+4.00996436701e-06j),(-2.97478651721e-05+4.80709031834e-06j),(-2.17348672724e-05+3.01518251092e-06j),(-1.70268129269e-05+2.00190598374e-06j),(-1.39883807113e-05+1.4275900499e-06j),(-1.20347317051e-05+1.12634514911e-06j),(-1.04880115017e-05+8.0296016449e-07j),(-9.23741078243e-06+5.47342874654e-07j),(-8.21674657077e-06+3.63722405595e-07j),(-7.44961017165e-06+2.22627368577e-07j),(-6.88163741446e-06+1.1015546726e-07j),(-6.37245867003e-06+1.18577419173e-07j),(-5.87940417419e-06+1.03237370821e-07j),(-5.31868070345e-06+9.48984829178e-08j),(-4.9341494361e-06+1.76723901133e-08j),(-4.61095898739e-06+3.83783332269e-08j),(-4.37877961055e-06+1.84980584007e-08j),(-4.20754319761e-06-1.62919753558e-08j),(-4.0467551704e-06-5.49664946497e-08j),(-3.85704845731e-06-1.10070779314e-07j),
Healthy,,(4.84150480762e-11+0.000146066840232j),(-2.42902112337e-05+6.79670696245e-06j),(-1.50275159715e-05+5.29936273671e-06j),(-1.14153110167e-05+3.06809052046e-06j),(-9.28859498327e-06+1.86687623653e-06j),(-7.74609280978e-06+1.2326266009e-06j),(-6.83006038023e-06+9.33748211041e-07j),(-5.97380842216e-06+6.24872466382e-07j),(-5.30388686852e-06+3.84718234725e-07j),(-4.71734306367e-06+2.2466971459e-07j),(-4.32937027245e-06+1.34749992311e-07j),(-4.06408276995e-06+4.24111063107e-08j),(-3.806986017e-06+7.4314125492e-08j),(-3.50283668557e-06+6.69060911772e-08j),(-3.12081976436e-06+1.68155596622e-08j),(-2.87229430427e-06-1.6701072072e-08j),(-2.68776229271e-06+2.31857153652e-09j),(-2.5456274081e-06-3.01733547316e-08j),(-2.4741464142e-06-5.80804526368e-08j),(-2.42262179859e-06-8.3861135173e-08j),(-2.32098826089e-06-1.08748537359e-07j),
