50 mM,,(2.69838004988e-10+0.000366896583541j),(-0.000106126448948+0.000109276714622j),(-8.40643943355e-05+5.0089845526e-05j),(-6.56402522626e-05+3.00068419033e-05j),(-5.35653204028e-05+2.05652488954e-05j),(-4.52470666343e-05+1.5109756731e-05j),(-3.90770018026e-05+1.18245058447e-05j),(-3.4552540803e-05+9.25049824796e-06j),(-3.09490492059e-05+7.48586711081e-06j),(-2.80091735043e-05+6.1640832592e-06j),(-2.54885985724e-05+5.10159376349e-06j),(-2.35488743564e-05+4.31581626315e-06j),(-2.19755435325e-05+3.79146005098e-06j),(-2.06708190279e-05+3.40670130789e-06j),(-1.94455171355e-05+2.96759934911e-06j),(-1.82427052294e-05+2.50006790914e-06j),(-1.72434578292e-05+2.24547451405e-06j),(-1.6463120875e-05+2.06702497529e-06j),(-1.57091233072e-05+1.90909702376e-06j),(-1.48972245828e-05+1.82311518101e-06j),(-1.41616009814e-05+1.65689603223e-06j),(-1.34600243392e-05+1.39288133259e-06j),(-1.28154822089e-05+1.20607909042e-06j),(-1.22387103868e-05+1.08155853173e-06j),(-1.16971289626e-05+9.71647895021e-07j),(-1.1273045471e-05+8.72577477068e-07j),(-1.09198451969e-05+7.50712254976e-07j),(-1.05456219716e-05+6.14219975557e-07j),(-1.01353668222e-05+5.60844930779e-07j),(-9.86758183627e-06+5.35549165906e-07j),(-9.56210794452e-06+4.93378342696e-07j),(-9.26512892966e-06+4.56005261026e-07j),(-8.97587585992e-06+3.60118979607e-07j),(-8.72535125163e-06+2.76783454659e-07j),(-8.50150484979e-06+1.82121642797e-07j),(-8.25889042973e-06+1.79019029365e-07j),(-8.03581349843e-06+2.04427361698e-07j),(-7.79517492485e-06+1.48767683915e-07j),(-7.608204756e-06+9.09805950249e-08j),(-7.40264953961e-06+7.04894543232e-08j),(-7.20009102467e-06+2.71396389598e-08j),(-6.9993946072e-06+1.52265251945e-08j),(-6.83933027949e-06+4.44571801935e-08j),(-6.69262442941e-06+3.35480546704e-08j),(-6.5386510261e-06+1.29531227829e-08j),(-6.34695389297e-06+3.04418769924e-08j),(-6.20628508869e-06+4.90384741229e-08j),(-6.048203087e-06+5.72916312243e-09j),(-5.90302116042e-06+1.06003811753e-08j),(-5.80665919571e-06-2.19250244561e-08j),(-5.72551109455e-06-3.22652024476e-08j),
50 mM,,(3.63827992519e-10+0.0005183709601j),(-0.000175028031736+0.000145230988327j),(-0.00012405750363+5.93859258187e-05j),(-9.28534637313e-05+3.40283285851e-05j),(-7.42847848191e-05+2.25653269971e-05j),(-6.17619514855e-05+1.61168403949e-05j),(-5.27841922367e-05+1.23558417725e-05j),(-4.62418695788e-05+9.59063505232e-06j),(-4.10838965764e-05+7.6793239703e-06j),(-3.69556950341e-05+6.31040342113e-06j),(-3.34674611971e-05+5.1368910636e-06j),(-3.07609129422e-05+4.32806262655e-06j),(-2.85255137673e-05+3.79230405209e-06j),(-2.66817667068e-05+3.35891945492e-06j),(-2.49789444213e-05+2.87132472919e-06j),(-2.33506666e-05+2.43303535998e-06j),(-2.19276558154e-05+2.12472410548e-06j),(-2.08277031952e-05+1.93771693468e-06j),(-1.98341525171e-05+1.69101878477e-06j),(-1.88065604119e-05+1.6289904843e-06j),(-1.77991008965e-05+1.45744051041e-06j),(-1.69200636643e-05+1.23695706443e-06j),(-1.6134789475e-05+1.0575424577e-06j),(-1.54213952411e-05+9.48232555312e-07j),(-1.47461589215e-05+9.2101209754e-07j),(-1.4185437156e-05+8.31566713762e-07j),(-1.37943469908e-05+7.11535527829e-07j),(-1.33367525568e-05+6.34311322121e-07j),(-1.2826481956e-05+6.16755327555e-07j),(-1.24224600315e-05+5.92988004443e-07j),(-1.20753913488e-05+5.64164724592e-07j),(-1.17286390111e-05+5.12485002147e-07j),(-1.13803599839e-05+4.45682707303e-07j),(-1.1053583611e-05+3.76882795547e-07j),(-1.07517520477e-05+3.2539003445e-07j),(-1.04320073574e-05+2.99119652906e-07j),(-1.01430373721e-05+2.61217212881e-07j),(-9.86030851492e-06+2.02481902096e-07j),(-9.59045424888e-06+1.37770586654e-07j),(-9.40403033009e-06+3.66275377502e-08j),(-9.18924414683e-06+1.53373215044e-08j),(-8.92210524082e-06-1.08890501381e-09j),(-8.71427129789e-06-2.65961330205e-08j),(-8.55762238313e-06-1.59310918781e-08j),(-8.3843447493e-06-5.10770421579e-08j),(-8.22524535093e-06-3.9791149479e-08j),(-8.07180722851e-06-5.28866826622e-08j),(-7.90357202942e-06-4.65333711112e-08j),(-7.74030409433e-06-4.05628161908e-08j),(-7.59313293731e-06-5.30056690424e-08j),(-7.47776460938e-06-6.3438021871e-08j),
50 mM,,(3.66293703242e-10+0.000526859850374j),(-0.000176021966688+0.000146724679806j),(-0.000125162503931+5.99622594555e-05j),(-9.3625866871e-05+3.42359398977e-05j),(-7.48950348882e-05+2.26790006272e-05j),(-6.22089570614e-05+1.62258483676e-05j),(-5.31128522738e-05+1.2467558293e-05j),(-4.65071104598e-05+9.62368386329e-06j),(-4.13378004018e-05+7.68536967761e-06j),(-3.71943166054e-05+6.26775952655e-06j),(-3.3675069998e-05+5.11170636118e-06j),(-3.09113997926e-05+4.30160121853e-06j),(-2.87292120852e-05+3.75256296592e-06j),(-2.68571282764e-05+3.3408026323e-06j),(-2.51695365922e-05+2.85532330263e-06j),(-2.35329072405e-05+2.37298331459e-06j),(-2.21582740403e-05+2.12736699483e-06j),(-2.10553589829e-05+1.98934487959e-06j),(-2.00006656916e-05+1.79899095545e-06j),(-1.89033017753e-05+1.71619451001e-06j),(-1.79322330062e-05+1.54093832617e-06j),(-1.70437694757e-05+1.28766984654e-06j),(-1.62088461199e-05+1.13839460161e-06j),(-1.54685817714e-05+1.01370829943e-06j),(-1.47846113746e-05+9.45256399429e-07j),(-1.42254975775e-05+8.59852506184e-07j),(-1.37856337969e-05+6.87508947759e-07j),(-1.33476859865e-05+5.69099909138e-07j),(-1.28890174671e-05+5.60772681204e-07j),(-1.25248946568e-05+5.42320503404e-07j),(-1.21148137161e-05+4.97663933848e-07j),(-1.17602730301e-05+4.70225395944e-07j),(-1.14007783403e-05+3.82890822802e-07j),(-1.11094780545e-05+2.98311231244e-07j),(-1.08350148139e-05+2.09955027e-07j),(-1.05585447144e-05+1.76498304618e-07j),(-1.02649160602e-05+1.84448045538e-07j),(-1.00008325286e-05+1.71579309493e-07j),(-9.71555077627e-06+1.15983447587e-07j),(-9.49635772779e-06+6.45476843969e-08j),(-9.28853470291e-06+1.79146212084e-08j),(-9.03196982785e-06+1.25579361087e-08j),(-8.81446039105e-06+3.83827465082e-08j),(-8.6241894772e-06+3.79431696075e-08j),(-8.42980600068e-06+8.80082467014e-09j),(-8.25774040074e-06+2.70805214743e-08j),(-8.08254358479e-06+6.58071326825e-09j),(-7.94019269158e-06-3.72610944023e-09j),(-7.78469398261e-06-1.58205861486e-08j),(-7.639438402e-06-1.00360602291e-08j),(-7.47944307215e-06-2.2808319156e-08j),
50 mM,,(3.70627182045e-10+0.000533977244389j),(-0.000179238761457+0.000148502670616j),(-0.00012714268053+6.04594899072e-05j),(-9.49554951475e-05+3.44611714136e-05j),(-7.5823822213e-05+2.28742834747e-05j),(-6.2892365372e-05+1.63379977135e-05j),(-5.36472067336e-05+1.25132512687e-05j),(-4.69786006895e-05+9.63243036695e-06j),(-4.17333993859e-05+7.70473998396e-06j),(-3.75295606031e-05+6.27910224525e-06j),(-3.40110415198e-05+5.09627206517e-06j),(-3.12317806791e-05+4.27057448067e-06j),(-2.89937006325e-05+3.73409457393e-06j),(-2.71306027034e-05+3.31002679383e-06j),(-2.53762954357e-05+2.80820069558e-06j),(-2.37134958952e-05+2.31507111358e-06j),(-2.22788900385e-05+2.01527648996e-06j),(-2.11937639938e-05+1.80537742817e-06j),(-2.01990461131e-05+1.62180420657e-06j),(-1.91849706109e-05+1.57697321618e-06j),(-1.81909789101e-05+1.41463540726e-06j),(-1.72550158162e-05+1.21465264776e-06j),(-1.64863936269e-05+1.01629839913e-06j),(-1.57226299083e-05+9.59859403216e-07j),(-1.50008032348e-05+9.12553012593e-07j),(-1.44226372173e-05+8.09879582625e-07j),(-1.40050047273e-05+6.68941725814e-07j),(-1.35722829609e-05+5.62844370114e-07j),(-1.30903299202e-05+5.84579168243e-07j),(-1.27004019317e-05+5.87670402207e-07j),(-1.2320954298e-05+5.6173759192e-07j),(-1.19645870936e-05+5.25590966365e-07j),(-1.15963810813e-05+4.74999826953e-07j),(-1.12623358642e-05+3.98340111412e-07j),(-1.09581506848e-05+3.64408496286e-07j),(-1.06047490616e-05+3.56400160822e-07j),(-1.02708497178e-05+3.19980912078e-07j),(-1.00260654433e-05+2.30807415817e-07j),(-9.78530527596e-06+1.87589025694e-07j),(-9.56407593184e-06+1.29564381627e-07j),(-9.29758305826e-06+8.57544949707e-08j),(-9.04396182195e-06+5.16379699616e-08j),(-8.82467373519e-06+5.14860851611e-08j),(-8.66971490959e-06+1.5961217324e-08j),(-8.50768192883e-06+1.7220547781e-09j),(-8.30967190416e-06+1.9843806796e-08j),(-8.11740256785e-06+2.3136782608e-08j),(-7.9182483329e-06+2.81898915489e-08j),(-7.73626236457e-06-1.91126502493e-08j),(-7.61469928183e-06-8.08618633043e-09j),(-7.48899444947e-06-7.96819779508e-08j),
50 mM,,(3.72991670823e-10+0.000542666221945j),(-0.000181155574154+0.000150501891675j),(-0.000128819953109+6.08404369922e-05j),(-9.6007284276e-05+3.45338265351e-05j),(-7.6594238143e-05+2.28054987362e-05j),(-6.35324622905e-05+1.62466505053e-05j),(-5.42187353116e-05+1.24131504306e-05j),(-4.74385084913e-05+9.57179632201e-06j),(-4.21763814005e-05+7.62577464676e-06j),(-3.79462264056e-05+6.24571172968e-06j),(-3.43735653208e-05+5.09292252268e-06j),(-3.15684016493e-05+4.23912985361e-06j),(-2.9315865908e-05+3.73643631254e-06j),(-2.73921167169e-05+3.29266560531e-06j),(-2.56406585026e-05+2.78293529565e-06j),(-2.39807394478e-05+2.30019091774e-06j),(-2.25581773103e-05+2.00901059856e-06j),(-2.14504983036e-05+1.82287392542e-06j),(-2.04205754356e-05+1.64759031e-06j),(-1.93806782435e-05+1.62799804361e-06j),(-1.83829335642e-05+1.47587126287e-06j),(-1.74493144021e-05+1.24881012173e-06j),(-1.65813820714e-05+1.04792510365e-06j),(-1.58505708404e-05+9.64128399762e-07j),(-1.51453176871e-05+9.37121194791e-07j),(-1.45356545238e-05+8.14320816127e-07j),(-1.41128116415e-05+6.72098267707e-07j),(-1.36411130496e-05+5.37542872876e-07j),(-1.31901088804e-05+5.41371757681e-07j),(-1.27842785462e-05+5.26073834805e-07j),(-1.23916224044e-05+5.05458372679e-07j),(-1.2026558295e-05+4.55087315996e-07j),(-1.16709712666e-05+3.53846698891e-07j),(-1.13881031078e-05+2.55701771213e-07j),(-1.11160475011e-05+2.39895840109e-07j),(-1.08065766072e-05+2.56559635926e-07j),(-1.04676039632e-05+2.79534411785e-07j),(-1.01556994231e-05+1.96414578914e-07j),(-9.90455715259e-06+1.18544833568e-07j),(-9.68085040018e-06+5.50109499012e-08j),(-9.49667113358e-06+4.06992829175e-08j),(-9.24065694477e-06+6.09020216313e-08j),(-8.95251509727e-06+7.00126899594e-08j),(-8.77629471393e-06-3.38441636449e-10j),(-8.60566075097e-06-3.08696391729e-08j),(-8.41499059977e-06-1.62498363734e-08j),(-8.2828276261e-06-7.68279824561e-09j),(-8.08787612296e-06+9.74098649784e-09j),(-7.9091079912e-06-3.07183359297e-09j),(-7.7646566044e-06-2.4882471193e-08j),(-7.63288076439e-06-1.99925934032e-08j),
50 mM,,(3.73780299252e-10+0.0005495609601j),(-0.000183275570343+0.000152510666906j),(-0.000130445864516+6.13086268911e-05j),(-9.70844186493e-05+3.46695826967e-05j),(-7.73722246318e-05+2.29287357288e-05j),(-6.41141603185e-05+1.63563541117e-05j),(-5.46898392643e-05+1.25255451418e-05j),(-4.78393170602e-05+9.63660205518e-06j),(-4.25244405865e-05+7.65077820774e-06j),(-3.8237358721e-05+6.30600282504e-06j),(-3.46407622133e-05+5.20128422337e-06j),(-3.1770591209e-05+4.40155844008e-06j),(-2.94373974592e-05+3.82276461904e-06j),(-2.75138098985e-05+3.35275716037e-06j),(-2.57753167009e-05+2.83732499159e-06j),(-2.40725381167e-05+2.37424910568e-06j),(-2.26150348577e-05+2.07409960858e-06j),(-2.14914736478e-05+1.84093465893e-06j),(-2.04888757291e-05+1.6555209745e-06j),(-1.94225781407e-05+1.60547932611e-06j),(-1.842588756e-05+1.4343110894e-06j),(-1.75363209543e-05+1.19412420582e-06j),(-1.67065447848e-05+1.04335283156e-06j),(-1.59856159613e-05+9.62661652452e-07j),(-1.53017250495e-05+9.27741536589e-07j),(-1.46836618403e-05+8.71852730106e-07j),(-1.42216166335e-05+7.68970500117e-07j),(-1.3722601994e-05+6.24393013736e-07j),(-1.32208148171e-05+5.91211238229e-07j),(-1.28025661612e-05+5.56946317549e-07j),(-1.24292182399e-05+5.08973168022e-07j),(-1.21062030647e-05+4.62051814058e-07j),(-1.17000361363e-05+3.69572355502e-07j),(-1.14289589169e-05+3.10002187457e-07j),(-1.11336200183e-05+2.26406993297e-07j),(-1.08309522875e-05+2.62943957111e-07j),(-1.0541246228e-05+2.62767172256e-07j),(-1.01989313013e-05+2.23225895069e-07j),(-9.92442495105e-06+1.62108785997e-07j),(-9.68285747536e-06+1.2170197215e-07j),(-9.44630745972e-06+5.3857963523e-08j),(-9.17906850709e-06+1.9262127696e-08j),(-8.93657491282e-06+3.56705483757e-08j),(-8.73970164996e-06-4.13588054939e-09j),(-8.55980025353e-06-4.47953854172e-08j),(-8.3781000495e-06-5.16832980746e-08j),(-8.20185010341e-06-6.93988591904e-08j),(-8.03952488962e-06-1.17932768776e-07j),(-7.91928718511e-06-1.8477352966e-07j),(-7.80449694814e-06-1.66433963901e-07j),(-7.69311063203e-06-1.7776175012e-07j),
50 mM,,(3.78140785536e-10+0.000561000760599j),(-0.000188675669027+0.000157345153039j),(-0.000134428189202+6.23188456065e-05j),(-9.9644577705e-05+3.50055476794e-05j),(-7.92673794841e-05+2.30864746318e-05j),(-6.56432984122e-05+1.64415890758e-05j),(-5.59777413592e-05+1.26154340903e-05j),(-4.89458387451e-05+9.76578316196e-06j),(-4.34538526563e-05+7.82794245316e-06j),(-3.90017004686e-05+6.42083017371e-06j),(-3.52718013661e-05+5.24174628817e-06j),(-3.23379804984e-05+4.38090967446e-06j),(-2.99622029181e-05+3.82718048742e-06j),(-2.80106771307e-05+3.34345102656e-06j),(-2.62120126417e-05+2.80678671717e-06j),(-2.44927558346e-05+2.30312406213e-06j),(-2.30174316132e-05+1.98903506665e-06j),(-2.19184280555e-05+1.7916890027e-06j),(-2.08917655425e-05+1.60062228477e-06j),(-1.9799198155e-05+1.53010755341e-06j),(-1.87751014313e-05+1.36029012878e-06j),(-1.79006489989e-05+1.1607646546e-06j),(-1.70696339199e-05+1.03714711641e-06j),(-1.63170068137e-05+9.74750106924e-07j),(-1.55506500066e-05+9.26012237583e-07j),(-1.4947861589e-05+8.52140965353e-07j),(-1.44738689681e-05+7.45321109555e-07j),(-1.39671964773e-05+6.1724226749e-07j),(-1.34554140646e-05+5.90166527082e-07j),(-1.30418238385e-05+5.61717013092e-07j),(-1.26148910737e-05+4.44544496317e-07j),(-1.2284503078e-05+3.75707640677e-07j),(-1.19304197792e-05+2.88508039419e-07j),(-1.16288892699e-05+2.37718952008e-07j),(-1.1363566768e-05+1.69180782545e-07j),(-1.10428490399e-05+1.57933014404e-07j),(-1.07752183154e-05+1.49674821282e-07j),(-1.04858402188e-05+1.16810041814e-07j),(-1.02426604886e-05+8.59898910299e-08j),(-1.00094883215e-05+9.19995104974e-08j),(-9.74836013201e-06+5.53624215583e-08j),(-9.43060744853e-06+8.92299212984e-08j),(-9.15465242149e-06+8.66151688533e-08j),(-8.99045805448e-06+3.87767239049e-08j),(-8.78943380067e-06-6.01556393587e-09j),(-8.55821062477e-06+3.9165942904e-08j),(-8.35567138764e-06+2.03053332011e-08j),(-8.17476906465e-06-4.63173835883e-08j),(-8.0380191949e-06-8.97454940391e-08j),(-7.9181736481e-06-1.0026098076e-07j),(-7.79447486318e-06-1.06633473565e-07j),
50 mM,,(3.82180610973e-10+0.000571544526185j),(-0.000193503092787+0.000162429636606j),(-0.000138432640089+6.37518561742e-05j),(-0.000102429016281+3.54420397467e-05j),(-8.12975737741e-05+2.32446045264e-05j),(-6.72188162451e-05+1.6509434349e-05j),(-5.7256159427e-05+1.25603770164e-05j),(-5.00096467888e-05+9.63014248754e-06j),(-4.44480063175e-05+7.65135080638e-06j),(-3.99640748757e-05+6.23338724837e-06j),(-3.62248419998e-05+5.06747088642e-06j),(-3.32283809438e-05+4.26535464126e-06j),(-3.08169383047e-05+3.75248982951e-06j),(-2.87906203309e-05+3.27941473893e-06j),(-2.69510234343e-05+2.78504685075e-06j),(-2.51861920806e-05+2.26123818632e-06j),(-2.37313309482e-05+1.94817050803e-06j),(-2.25651378848e-05+1.76468290315e-06j),(-2.15126847096e-05+1.60926829466e-06j),(-2.0391627046e-05+1.59194350763e-06j),(-1.93040257438e-05+1.46084654462e-06j),(-1.83237323014e-05+1.26449346689e-06j),(-1.74055253862e-05+1.09872832545e-06j),(-1.66077443336e-05+9.94496608558e-07j),(-1.58806827813e-05+9.08421399636e-07j),(-1.52766267895e-05+8.09997150644e-07j),(-1.47978527825e-05+7.01173927321e-07j),(-1.43041785537e-05+5.91456246867e-07j),(-1.37720097242e-05+5.82697582222e-07j),(-1.33366696939e-05+5.44982390508e-07j),(-1.29292972919e-05+5.35266230031e-07j),(-1.25475919816e-05+4.77509662059e-07j),(-1.2148148762e-05+3.79277379659e-07j),(-1.18091102357e-05+2.83797421724e-07j),(-1.15100058699e-05+1.92108952453e-07j),(-1.12020629916e-05+1.5590464287e-07j),(-1.09107191681e-05+1.22579904069e-07j),(-1.06174034208e-05+5.21540238617e-08j),(-1.04093459682e-05-3.19969182852e-09j),(-1.02113728525e-05-5.7210497594e-08j),(-1.00065132617e-05-6.69619944861e-08j),(-9.70366839928e-06-3.20170532619e-08j),(-9.49327407846e-06-1.92936256874e-08j),(-9.27370289346e-06-2.81816992015e-08j),(-9.0780990368e-06-4.39312059461e-08j),(-8.88335720832e-06-1.87507172351e-08j),(-8.71512988767e-06+3.74027885704e-09j),(-8.50870102334e-06+3.51236349994e-08j),(-8.33375511228e-06+4.08580068987e-08j),(-8.1414462895e-06+1.46240876268e-10j),(-7.97899266217e-06-1.0136147602e-08j),
50 mM,,(3.9034713217e-10+0.00058908894015j),(-0.00020127599263+0.000171797555665j),(-0.00014566510089+6.75729119111e-05j),(-0.000107799194674+3.70736674885e-05j),(-8.53999348985e-05+2.41608449753e-05j),(-7.0576247341e-05+1.70672272902e-05j),(-6.00314956826e-05+1.29695774298e-05j),(-5.24114706725e-05+9.97431407726e-06j),(-4.64740986844e-05+7.97597177295e-06j),(-4.17175236556e-05+6.50973056086e-06j),(-3.77254261475e-05+5.26599961898e-06j),(-3.45998043071e-05+4.39629142975e-06j),(-3.20498794994e-05+3.79957601617e-06j),(-2.99579091853e-05+3.31901119672e-06j),(-2.80539734566e-05+2.78845610044e-06j),(-2.62028382557e-05+2.28195756863e-06j),(-2.46758727353e-05+1.92635742691e-06j),(-2.34919766212e-05+1.74251747837e-06j),(-2.23540395686e-05+1.59998901767e-06j),(-2.11811466186e-05+1.54213261773e-06j),(-2.00504692403e-05+1.37153641187e-06j),(-1.90163703423e-05+1.13858603348e-06j),(-1.81756673452e-05+9.7193738894e-07j),(-1.74001984947e-05+8.91863488525e-07j),(-1.66244264307e-05+8.58642047755e-07j),(-1.59427108597e-05+7.78624535347e-07j),(-1.54991200591e-05+6.45353707147e-07j),(-1.49957205108e-05+5.54134492775e-07j),(-1.44741119631e-05+6.16768053463e-07j),(-1.39909642902e-05+5.93095419972e-07j),(-1.35605378214e-05+5.5263575087e-07j),(-1.31568003723e-05+4.88459464168e-07j),(-1.27394451867e-05+4.12370257959e-07j),(-1.24185393842e-05+2.96891950443e-07j),(-1.21017795604e-05+2.40609482716e-07j),(-1.17510947757e-05+2.31422874143e-07j),(-1.14170264638e-05+2.41249871715e-07j),(-1.11122865403e-05+1.74066058082e-07j),(-1.08094341324e-05+1.5830246932e-07j),(-1.05557382746e-05+1.03208048778e-07j),(-1.02553844696e-05+5.07176016645e-08j),(-9.99307772141e-06+1.52435386305e-08j),(-9.7606750199e-06+6.70185659318e-09j),(-9.57823727024e-06-2.04644493854e-08j),(-9.40396964673e-06-5.23917155341e-08j),(-9.19455508096e-06-1.53961902465e-08j),(-8.98715251327e-06-3.31489760826e-08j),(-8.78583828317e-06-5.92500856722e-08j),(-8.62723636708e-06-7.71597496239e-08j),(-8.46084392045e-06-7.57743845113e-08j),(-8.34988529392e-06-9.93416604571e-08j),
50 mM,,(3.94808778055e-10+0.000595341296758j),(-0.000204234082493+0.000173950943084j),(-0.000147655511054+6.79608085133e-05j),(-0.000109027957812+3.71422929794e-05j),(-8.62907961376e-05+2.41123692293e-05j),(-7.12445668593e-05+1.70063026594e-05j),(-6.06153471761e-05+1.29183263794e-05j),(-5.29041293594e-05+9.92126341467e-06j),(-4.69057850926e-05+7.87237424782e-06j),(-4.21500360682e-05+6.42943531774e-06j),(-3.81529244936e-05+5.25923279605e-06j),(-3.49678234172e-05+4.39180813421e-06j),(-3.243748282e-05+3.78135610779e-06j),(-3.03019798752e-05+3.31167767432e-06j),(-2.83742902413e-05+2.83212619369e-06j),(-2.65067973235e-05+2.34603301459e-06j),(-2.49295523719e-05+2.04985467265e-06j),(-2.36870731935e-05+1.85963153398e-06j),(-2.25592168609e-05+1.67024691774e-06j),(-2.13446385636e-05+1.61317637316e-06j),(-2.02541728594e-05+1.45390510285e-06j),(-1.92541462159e-05+1.24101729716e-06j),(-1.83036876206e-05+1.07108327301e-06j),(-1.7488064735e-05+9.54165480049e-07j),(-1.67266234078e-05+8.96239694856e-07j),(-1.60916687622e-05+8.49151346508e-07j),(-1.55642605696e-05+7.39611076374e-07j),(-1.50472886759e-05+6.73448097527e-07j),(-1.44531379491e-05+6.55004760298e-07j),(-1.39744418838e-05+5.9891624576e-07j),(-1.3545218093e-05+5.33025662542e-07j),(-1.31656577583e-05+4.6318882295e-07j),(-1.2801414798e-05+3.35434079e-07j),(-1.24878909529e-05+2.36764243487e-07j),(-1.21815422986e-05+1.78744894989e-07j),(-1.18404185645e-05+2.51455422194e-07j),(-1.15068143768e-05+2.48379065799e-07j),(-1.11634607016e-05+1.97023275731e-07j),(-1.08706192148e-05+1.26033872152e-07j),(-1.06138870297e-05+6.57353793198e-08j),(-1.03737860116e-05+7.55750768429e-09j),(-1.00893856262e-05-4.14844877343e-09j),(-9.84359979073e-06+8.01098620209e-09j),(-9.59907001682e-06-1.99527365452e-08j),(-9.41436428959e-06-6.37144358364e-08j),(-9.24245495676e-06-8.00561474686e-08j),(-9.0746899945e-06-4.16228657164e-08j),(-8.88821109845e-06-2.17075967513e-08j),(-8.6993454126e-06-4.29345336083e-09j),(-8.53613496062e-06-3.88385480417e-09j),(-8.38617308824e-06-2.12051433582e-08j),
