Trumpet1,,0.00268995625886,(0.0137927970913-0.0196807292854j) (0.0137927970913+0.0196807292854j),(-0.00886795423415-0.00603226658352j) (-0.00886795423415+0.00603226658352j),(-0.00104397815019+0.0219185671053j) (-0.00104397815019-0.0219185671053j),(0.00421868652945-0.011609349135j) (0.00421868652945+0.011609349135j),(-0.00332474209354-0.00481210147384j) (-0.00332474209354+0.00481210147384j),(0.0144704001895-0.0054037568046j) (0.0144704001895+0.0054037568046j),(-0.0165403287458-0.035745671131j) (-0.0165403287458+0.035745671131j),(-0.0376009994258+0.0101516849715j) (-0.0376009994258-0.0101516849715j),(0.0138019813013+0.011876716933j) (0.0138019813013-0.011876716933j),(0.0178237684746-0.0114467503278j) (0.0178237684746+0.0114467503278j),
Trumpet1,,0.00247766763083,(0.0138357907888-0.0190329835612j) (0.0138357907888+0.0190329835612j),(-0.00834116041325-0.00632213097943j) (-0.00834116041325+0.00632213097943j),(-0.00340645109343+0.0204740222814j) (-0.00340645109343-0.0204740222814j),(0.00444455165761-0.0104473903969j) (0.00444455165761+0.0104473903969j),(-0.00330829343097-0.00466192986686j) (-0.00330829343097+0.00466192986686j),(0.0142294929853-0.00311495164801j) (0.0142294929853+0.00311495164801j),(-0.0109131543735-0.0336087461196j) (-0.0109131543735+0.0336087461196j),(-0.0362411554423+0.00396195022878j) (-0.0362411554423-0.00396195022878j),(0.00937972016082+0.013280694033j) (0.00937972016082-0.013280694033j),(0.018838598459-0.00812470504486j) (0.018838598459+0.00812470504486j),
Trumpet1,,0.00180030503658,(0.0144061183399-0.018633624371j) (0.0144061183399+0.018633624371j),(-0.00861643083319-0.00701360066242j) (-0.00861643083319+0.00701360066242j),(-0.00648309248482+0.0200774877517j) (-0.00648309248482-0.0200774877517j),(0.00708409158726-0.00911041937568j) (0.00708409158726+0.00911041937568j),(-0.00271804611357-0.00572925369404j) (-0.00271804611357+0.00572925369404j),(0.0152565402182+0.00113651046448j) (0.0152565402182-0.00113651046448j),(0.00186457120107-0.0383006199522j) (0.00186457120107+0.0383006199522j),(-0.0381047870962-0.00865584175423j) (-0.0381047870962+0.00865584175423j),(0.000568830705121+0.015546952786j) (0.000568830705121-0.015546952786j),(0.0200286555268+0.00175489841744j) (0.0200286555268-0.00175489841744j),
Trumpet1,,0.00268282001915,(0.0132853178389-0.0194289036486j) (0.0132853178389+0.0194289036486j),(-0.00823194758846-0.00572194695104j) (-0.00823194758846+0.00572194695104j),(-0.00188415321863+0.0214267450806j) (-0.00188415321863-0.0214267450806j),(0.00515781152499-0.0111660654468j) (0.00515781152499+0.0111660654468j),(-0.00227470815805-0.00545082055873j) (-0.00227470815805+0.00545082055873j),(0.0142327395074-0.00546276884877j) (0.0142327395074+0.00546276884877j),(-0.0144254969707-0.0326699588991j) (-0.0144254969707+0.0326699588991j),(-0.0337394119032+0.0061687026859j) (-0.0337394119032-0.0061687026859j),(0.0115365178626+0.0112564556088j) (0.0115365178626-0.0112564556088j),(0.0179601668551-0.00909478537715j) (0.0179601668551+0.00909478537715j),
Trumpet1,,0.00274832257755,(0.0136031289423-0.019556339192j) (0.0136031289423+0.019556339192j),(-0.00876961485396-0.00642030491913j) (-0.00876961485396+0.00642030491913j),(-0.00243150665855+0.0210201482095j) (-0.00243150665855-0.0210201482095j),(0.00469815575076-0.0111354215809j) (0.00469815575076+0.0111354215809j),(-0.0027162420377-0.00460497232255j) (-0.0027162420377+0.00460497232255j),(0.0145557381879-0.00449419183921j) (0.0145557381879+0.00449419183921j),(-0.0141005206642-0.0363362672175j) (-0.0141005206642+0.0363362672175j),(-0.0368667435312+0.00459703214016j) (-0.0368667435312-0.00459703214016j),(0.0113320839197+0.0135646385268j) (0.0113320839197-0.0135646385268j),(0.0191570016287-0.00839665017011j) (0.0191570016287+0.00839665017011j),
Trumpet1,,0.00283726449237,(0.0135160723815-0.0194451172847j) (0.0135160723815+0.0194451172847j),(-0.00849582149513-0.00651721948445j) (-0.00849582149513+0.00651721948445j),(-0.00330188104918+0.0209084126245j) (-0.00330188104918-0.0209084126245j),(0.00451710174503-0.0107023710968j) (0.00451710174503+0.0107023710968j),(-0.00315153418127-0.00494657395342j) (-0.00315153418127+0.00494657395342j),(0.0140821223647-0.0035514534945j) (0.0140821223647+0.0035514534945j),(-0.0121215039839-0.0353711053891j) (-0.0121215039839+0.0353711053891j),(-0.0360707126596+0.0041045971059j) (-0.0360707126596-0.0041045971059j),(0.00954300093234+0.0136229067636j) (0.00954300093234-0.0136229067636j),(0.0187737877362-0.00807356561925j) (0.0187737877362+0.00807356561925j),
Trumpet1,,0.00252344399804,(0.0140944106684-0.0196743665631j) (0.0140944106684+0.0196743665631j),(-0.00812082808167-0.00661826707888j) (-0.00812082808167+0.00661826707888j),(-0.00423412280937+0.0199865766832j) (-0.00423412280937-0.0199865766832j),(0.00514177606253-0.00981828772836j) (0.00514177606253+0.00981828772836j),(-0.00386687391207-0.00439471099589j) (-0.00386687391207+0.00439471099589j),(0.0146293001882-0.00124365734723j) (0.0146293001882+0.00124365734723j),(-0.00779616029321-0.03529092675j) (-0.00779616029321+0.03529092675j),(-0.0381519687654+0.00165767323898j) (-0.0381519687654-0.00165767323898j),(0.00751778023732+0.0142815847168j) (0.00751778023732-0.0142815847168j),(0.0199708503708-0.00674571486164j) (0.0199708503708+0.00674571486164j),
Trumpet1,,0.00283366736347,(0.0129442500398-0.0191639607009j) (0.0129442500398+0.0191639607009j),(-0.0087254357826-0.00552214886848j) (-0.0087254357826+0.00552214886848j),(-0.00128588693452+0.0221475944097j) (-0.00128588693452-0.0221475944097j),(0.00410659982686-0.0116538274294j) (0.00410659982686+0.0116538274294j),(-0.0025295939934-0.00493986425375j) (-0.0025295939934+0.00493986425375j),(0.0140524670341-0.00673417922303j) (0.0140524670341+0.00673417922303j),(-0.017358696636-0.0317953081989j) (-0.017358696636+0.0317953081989j),(-0.0338612567178+0.0106406861315j) (-0.0338612567178-0.0106406861315j),(0.0142866965652+0.0107171853691j) (0.0142866965652-0.0107171853691j),(0.0177835604791-0.0116129106959j) (0.0177835604791+0.0116129106959j),
Trumpet1,,0.002494608948,(0.0135807382656-0.0193116299553j) (0.0135807382656+0.0193116299553j),(-0.00846609652772-0.00569627821215j) (-0.00846609652772+0.00569627821215j),(-0.000895582906185+0.021033634229j) (-0.000895582906185-0.021033634229j),(0.00449409154412-0.0109630296263j) (0.00449409154412+0.0109630296263j),(-0.00297465236246-0.00450523745813j) (-0.00297465236246+0.00450523745813j),(0.0147324631092-0.00552436131586j) (0.0147324631092+0.00552436131586j),(-0.0158894678505-0.0316941423671j) (-0.0158894678505+0.0316941423671j),(-0.0347510756274+0.00980260991306j) (-0.0347510756274-0.00980260991306j),(0.0125299118429+0.0103163365439j) (0.0125299118429-0.0103163365439j),(0.0168618693362-0.011732736852j) (0.0168618693362+0.011732736852j),
Trumpet1,,0.00254694137267,(0.0137474407797-0.0199501724578j) (0.0137474407797+0.0199501724578j),(-0.00863783705868-0.00623810691669j) (-0.00863783705868+0.00623810691669j),(-0.00105286884613+0.0210856361199j) (-0.00105286884613-0.0210856361199j),(0.00518828491684-0.0110175761053j) (0.00518828491684+0.0110175761053j),(-0.00305984461005-0.00569522126136j) (-0.00305984461005+0.00569522126136j),(0.0150993624002-0.00580647220527j) (0.0150993624002+0.00580647220527j),(-0.0140420753144-0.0355188766708j) (-0.0140420753144+0.0355188766708j),(-0.0361159387569+0.00870205430056j) (-0.0361159387569-0.00870205430056j),(0.0105152751634+0.0120163705108j) (0.0105152751634-0.0120163705108j),(0.0184247535765-0.00966083224368j) (0.0184247535765+0.00966083224368j),
