18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,18263+0.21032i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16385+0.21213i,16361+0.21487i,16361+0.21487i,16361+0.21487i,16361+0.21487i,16361+0.21487i,16361+0.21487i,16361+0.21487i,16361+0.21487i,16361+0.21487i,16361+0.21487i,16361+0.21487i,16361+0.21487i,16361+0.21487i,16361+0.21487i,16361+0.21487i,16361+0.21487i,16361+0.21487i,15710+0.21883i,15710+0.21883i,15710+0.21883i,15710+0.21883i,15710+0.21883i,15710+0.21883i,15710+0.21883i,15710+0.21883i,15710+0.21883i,15710+0.21883i,15710+0.21883i,15710+0.21883i,15710+0.21883i,15264+0.22242i,15264+0.22242i,15264+0.22242i,15264+0.22242i,15264+0.22242i,15264+0.22242i,15264+0.22242i,15264+0.22242i,15264+0.22242i,15264+0.22242i,15021+0.22687i,15021+0.22687i,15021+0.22687i,15021+0.22687i,15021+0.22687i,15021+0.22687i,15021+0.22687i,14552+0.23065i,14552+0.23065i,14552+0.23065i,14552+0.23065i,14552+0.23065i,14552+0.23065i,14552+0.23065i,14260+0.2336i,14260+0.2336i,14260+0.2336i,14260+0.2336i,14260+0.2336i,14260+0.2336i,13899+0.23757i,13899+0.23757i,13899+0.23757i,13899+0.23757i,13899+0.23757i,13643+0.24043i,13643+0.24043i,13643+0.24043i,13643+0.24043i,13643+0.24043i,13407+0.24413i,13407+0.24413i,13407+0.24413i,13407+0.24413i,13327+0.2475i,13327+0.2475i,13327+0.2475i,13327+0.2475i,13074+0.25046i,13074+0.25046i,13074+0.25046i,12862+0.25427i,12862+0.25427i,12862+0.25427i,12573+0.25709i,12573+0.25709i,12573+0.25709i,12529+0.26196i,12529+0.26196i,12529+0.26196i,12369+0.26271i,12369+0.26271i,12369+0.26271i,12219+0.26617i,12219+0.26617i,12089+0.26702i,12089+0.26702i,11975+0.27006i,11975+0.27006i,11975+0.27006i,11873+0.2739i,11873+0.2739i,11940+0.2734i,11940+0.2734i,11692+0.27718i,11692+0.27718i,11576+0.27841i,11576+0.27841i,11485+0.28407i,11398+0.28746i,11398+0.28746i,11320+0.28753i,11320+0.28753i,11280+0.28988i,11157+0.2904i,11157+0.2904i,11159+0.29163i,10994+0.29401i,10994+0.29401i,11070+0.29466i,10871+0.29846i,10933+0.29566i,10933+0.29566i,10816+0.30184i,10811+0.30061i,10738+0.30281i,10656+0.30553i,10656+0.30553i,10684+0.30531i,10601+0.30785i,10556+0.30784i,10568+0.31425i,10494+0.31148i,10497+0.31824i,10529+0.31447i,10443+0.31146i,10444+0.31797i,10408+0.31665i,10321+0.31519i,10383+0.31998i,10263+0.32035i,10223+0.32466i,10135+0.3243i,10178+0.32335i,10212+0.32999i,10139+0.32653i,10060+0.3255i,10017+0.33097i,10013+0.32659i,10068+0.33535i,10064+0.33953i,10035+0.33676i,9948.2+0.33555i,9940+0.33647i,9976.1+0.33454i,9913.7+0.33561i,9772.3+0.3435i,9889.2+0.33673i,9820.6+0.34981i,9883+0.3479i,9787.8+0.34963i,9824.5+0.35308i,9939.4+0.35393i,9803.4+0.35102i,9887.5+0.34979i,9714.7+0.35208i,9669.3+0.34301i,9694.7+0.35264i,9644.3+0.35879i,9713.1+0.36484i,9551.4+0.36722i,9605.9+0.35891i,9616.6+0.35784i,9510+0.36086i,9521.1+0.37745i,9591.1+0.40687i,9485.9+0.36105i,9669.3+0.37889i,9412+0.38237i,9520+0.36735i,9578.9+0.35299i,9511+0.40174i,9373.2+0.39128i,9295.1+0.3801i,9579.4+0.38836i,9422+0.35203i,9256.7+0.40699i,9519.8+0.38285i,9440.3+0.37488i,9551.2+0.41111i,9202.8+0.40957i,9404.4+0.41165i,9375.5+0.36197i,9317.1+0.38833i,9227.6+0.40962i,9167.5+0.446i,9268.1+0.44755i,9291.2+0.40085i,9128.4+0.3943i,9303.4+0.44895i,9236+0.39396i,9157.4+0.40945i,9448.7+0.3345i,9098.2+0.43433i,9243.4+0.41642i,9511.8+0.44333i,9529.3+0.40766i,9241.5+0.41199i,9174.6+0.36972i,8986.2+0.4825i,9198.4+0.46386i,9382.5+0.41115i,9238.6+0.36204i,9068.1+0.44107i,9072.3+0.3433i,9306.1+0.42235i,8796.7+0.58201i,8945.4+0.40309i,9120.5+0.39097i,9162.8+0.53693i,9236.8+0.26896i,8876.5+0.42618i,9028.9+0.32487i,8884.8+0.53989i,9354.4+0.48048i,9334.1+0.34306i,9234.8+0.22744i,9260.1+0.53638i,9067.1+0.49736i,9001.3+0.43142i,8843.6+0.50009i,9042.1+0.32136i,9078.7+0.552i,8769.6+0.39046i,9594.5+0.56541i,8497.1+0.59515i,9557.9+0.094795i,8876.4+0.60755i,8500.1+0.14765i,8860.4+0.79783i,8863.6+0.47334i,9350.4+0.20097i,9673.6+0.56177i,8842.9+0.056441i,8581.5+0.36215i,9032.8+0.66792i,8763.1+0.2903i,8781.3+0.20769i,8159.6+0.3765i,9005+0.089877i,8830.5+0.44431i,8532.6+0.36928i,8832.7+0.10252i,9243.8+0.5908i,9365.4+0.3712i,8681.1-0.16424i,8591.8+0.12503i,9691.6-0.30336i,9923.1+0.5894i,8338.5+0.59457i,8693.1-0.091538i,8082.2+1.0774i,9118.4+0.21003i,9086.8+0.84836i,8358.9+0.87111i,9120+1.0481i,9285.9+0.86455i,9138.9-0.69998i,8967+0.65043i,9068.8-0.38337i,9597.3-0.25257i,8211.5+1.1075i,9567.1-1.2551i,8185.2+1.6606i,9075.2+1.2044i,10186+3.449i,9609.2+1.2668i,9231.5-0.8325i,9105.6+0.69211i,9554.2+2.3263i,8409.5+1.8053i,8089.6+0.52703i,9034.6-0.11291i,8086.4+2.5821i,7973.7+3.4713i,10440+0.57607i,8989.3+1.0753i,8380.5+0.75371i,9109.5+1.7071i,7255.9+0.44061i,7925.7+2.4703i,8427-1.3402i,10547-3.8144i,9323.9+0.05307i,9018.9+3.3456i,8003.7+0.11143i,10894+3.358i,11090+6.0607i,8642.2+1.5374i,10225+3.2899i,9283-0.67925i,8291-0.90253i,8341.9-0.72745i,9249.2+1.9077i,7188.7-0.85944i,8670.6+4.3781i,8845.1+1.7041i,10390-2.969i,8994.3-0.47106i,10397+5.741i,9463-2.694i,10513-4.299i,8762.1+3.658i,9408.7+0.82198i,8116.1+0.15937i,8644.1+0.59304i,8377.3-2.3187i,8311.9+10.109i,6527.9-1.0516i,6689.9-2.4958i,7637.5+7.24i,5886-1.2718i,17613+2.9349i,9415.5-4.7649i,22880+38.187i,6594.5+8.7914i,6001.9-4.5402i,12562+51.089i,6718.2-6.6182i,7233.1-4.0011i,8711.7+5.7605i,7161.4+3.7336i,10822+2.891i,7250.7-3.6099i,8425.8+13.484i,10845+4.3822i,6042.9-11.892i,16092-101.61i,13662-2.4755i,4950.1+5.0375i
18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,18115+0.20946i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16802+0.21219i,16119+0.21502i,16119+0.21502i,16119+0.21502i,16119+0.21502i,16119+0.21502i,16119+0.21502i,16119+0.21502i,16119+0.21502i,16119+0.21502i,16119+0.21502i,16119+0.21502i,16119+0.21502i,16119+0.21502i,16119+0.21502i,16119+0.21502i,16119+0.21502i,16119+0.21502i,15932+0.21831i,15932+0.21831i,15932+0.21831i,15932+0.21831i,15932+0.21831i,15932+0.21831i,15932+0.21831i,15932+0.21831i,15932+0.21831i,15932+0.21831i,15932+0.21831i,15932+0.21831i,15932+0.21831i,15229+0.22267i,15229+0.22267i,15229+0.22267i,15229+0.22267i,15229+0.22267i,15229+0.22267i,15229+0.22267i,15229+0.22267i,15229+0.22267i,15229+0.22267i,14964+0.22604i,14964+0.22604i,14964+0.22604i,14964+0.22604i,14964+0.22604i,14964+0.22604i,14964+0.22604i,14603+0.23039i,14603+0.23039i,14603+0.23039i,14603+0.23039i,14603+0.23039i,14603+0.23039i,14603+0.23039i,14217+0.2335i,14217+0.2335i,14217+0.2335i,14217+0.2335i,14217+0.2335i,14217+0.2335i,13863+0.237i,13863+0.237i,13863+0.237i,13863+0.237i,13863+0.237i,13651+0.24084i,13651+0.24084i,13651+0.24084i,13651+0.24084i,13651+0.24084i,13395+0.24496i,13395+0.24496i,13395+0.24496i,13395+0.24496i,13208+0.24788i,13208+0.24788i,13208+0.24788i,13208+0.24788i,13052+0.2504i,13052+0.2504i,13052+0.2504i,12830+0.25544i,12830+0.25544i,12830+0.25544i,12720+0.25735i,12720+0.25735i,12720+0.25735i,12437+0.26092i,12437+0.26092i,12437+0.26092i,12420+0.2631i,12420+0.2631i,12420+0.2631i,12180+0.26687i,12180+0.26687i,12026+0.26912i,12026+0.26912i,11958+0.27145i,11958+0.27145i,11958+0.27145i,11882+0.27217i,11882+0.27217i,11757+0.27603i,11757+0.27603i,11556+0.27737i,11556+0.27737i,11571+0.28094i,11571+0.28094i,11542+0.28243i,11484+0.2854i,11484+0.2854i,11350+0.28816i,11350+0.28816i,11325+0.2886i,11233+0.2926i,11233+0.2926i,11135+0.29362i,11080+0.29585i,11080+0.29585i,10971+0.2935i,10918+0.29671i,10901+0.30012i,10901+0.30012i,10923+0.29978i,10880+0.3023i,10757+0.30385i,10652+0.30712i,10652+0.30712i,10723+0.3022i,10731+0.30518i,10623+0.30808i,10569+0.311i,10542+0.30815i,10413+0.31341i,10486+0.31732i,10445+0.319i,10400+0.31403i,10338+0.32349i,10289+0.31918i,10259+0.3206i,10161+0.31959i,10249+0.32488i,10254+0.32411i,10153+0.32668i,10143+0.32376i,10078+0.32876i,10195+0.32638i,10133+0.33636i,10099+0.33763i,9984.7+0.33705i,9922.8+0.33721i,10031+0.33681i,10033+0.34084i,9991.9+0.34849i,9980.8+0.3319i,9919.2+0.35079i,9773.3+0.34422i,9896+0.34677i,9803.5+0.34296i,9756.5+0.35884i,9737.8+0.33511i,9833.7+0.351i,9688.9+0.34731i,9535.6+0.33641i,9677.4+0.35371i,9743.5+0.3589i,9650.1+0.3516i,9652.6+0.35317i,9710+0.35803i,9660.9+0.34913i,9438.3+0.35507i,9602.2+0.35467i,9653.6+0.36173i,9528.1+0.38058i,9578.4+0.35916i,9318+0.36884i,9543.2+0.38184i,9554.6+0.36328i,9555.8+0.36329i,9512.3+0.38471i,9526.8+0.37307i,9429.9+0.3962i,9504.2+0.37737i,9396.1+0.36984i,9468.8+0.39053i,9311.3+0.39507i,9476.5+0.39186i,9435.2+0.38745i,9467.5+0.35903i,9545.8+0.35831i,9491.1+0.38708i,9138.1+0.40714i,9507.9+0.33184i,9291.9+0.40301i,9366.5+0.38504i,9190.6+0.39267i,9387.7+0.36722i,8931.6+0.43648i,9303.7+0.42706i,9335.6+0.33479i,9098.3+0.39534i,9163.5+0.35693i,9123.9+0.44173i,9154.6+0.43938i,9380.6+0.37824i,9192.3+0.38823i,9113.1+0.46093i,9104.3+0.40059i,8913.7+0.40826i,9247.2+0.39553i,8943.8+0.35166i,9319.9+0.38814i,9205.3+0.41032i,8821.9+0.42764i,9315.9+0.46012i,9110.5+0.47302i,9350.6+0.42026i,8991.2+0.28361i,9173.1+0.52882i,9048.2+0.44711i,9114+0.35493i,8943.1+0.40598i,9415.6+0.45i,8976.6+0.26647i,8960.6+0.59942i,9333.6+0.47356i,9935.8+0.3172i,9269.2+0.50096i,9064.9+0.35313i,8780.3+0.59431i,9005.6+0.54026i,9347.4+0.16033i,8497.5+0.4173i,8900.7+0.31735i,9010.5+0.38995i,8952.5+0.91209i,9335.6+0.30828i,8821.9+0.58433i,8718.8+0.26032i,9472.4+0.30013i,9366.5+0.44125i,8675.4+0.61356i,8494.4+0.61169i,9453.3+0.29689i,9328.4+0.23034i,9054.1+0.19691i,9123.4+0.47803i,9758.1+0.0078983i,8491.2+0.4754i,8510.6+0.76016i,9187.5+0.54731i,8772.5+1.2484i,9067.5+0.72678i,8776.8+0.66256i,9289+0.36851i,8711.8+0.31372i,8927.1+0.88936i,8672.3+0.54023i,8565.3+0.5399i,9396.6+0.61886i,8392.3+1.1163i,8401+0.34605i,8327.6+1.1271i,8895.3+1.0176i,8546.7-0.31294i,9484.5+0.69462i,9039.8+1.0079i,9198.8+1.0042i,9668.4+0.55244i,8420.4+1.163i,8189.8+1.4344i,8420.6+0.090116i,8560.1+0.6415i,7938.4+0.37083i,8368+0.46836i,8740.4+0.96378i,9086.2+0.37462i,9459.6-0.22767i,8761.6+1.3453i,7771.5+0.83088i,9159.9-1.7793i,8258.6+0.31039i,8820.7+0.72939i,8941.6+2.0135i,10168-1.934i,8049.3+2.4995i,8917.9-0.089342i,10316-0.050276i,9356.3+3.9236i,8790.5+0.90575i,9155.4-0.75249i,9073.3+1.4284i,7222.2+0.18613i,8239.9+2.6455i,8899-1.4536i,9097.8+2.4327i,8917.7+1.9739i,8936.1-2.7219i,8008.8-0.019382i,7165.5-0.64717i,9027.7-1.8716i,13176+5.6116i,7707.9-1.6151i,8933.5-1.9791i,9278.6+2.6236i,13988-0.7594i,5913.3+3.1435i,8215.5-1.0653i,7438-1.5776i,7276.9+0.18651i,9284.4-0.054165i,14064-10.905i,8519.3+0.10682i,8770.5+0.84693i,9706.8-1.6817i,9056.3+6.98i,8900.3+11.539i,9365.9-2.8515i,9082.3-2.3108i,6747.9-6.0876i,8467-5.6287i,6829.8+3.0251i,6809.5+1.42i,7048.4+2.6702i,9518.2-1.786i,6596.8+9.6541i,8984.6+10.949i,7304.6+1.8924i,9413.3+21.673i,23032-2.151i,13196-27.172i,4440.3-20.758i,2550.8-52.313i,12163-13.27i,7926.4-8.0857i,8106.3-1.3528i,9452+52.9i,7653.6-6.8014i,9998-5.0799i,8600.1+2.4859i
18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,18175+0.20981i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,17060+0.21197i,16209+0.21529i,16209+0.21529i,16209+0.21529i,16209+0.21529i,16209+0.21529i,16209+0.21529i,16209+0.21529i,16209+0.21529i,16209+0.21529i,16209+0.21529i,16209+0.21529i,16209+0.21529i,16209+0.21529i,16209+0.21529i,16209+0.21529i,16209+0.21529i,16209+0.21529i,15658+0.21842i,15658+0.21842i,15658+0.21842i,15658+0.21842i,15658+0.21842i,15658+0.21842i,15658+0.21842i,15658+0.21842i,15658+0.21842i,15658+0.21842i,15658+0.21842i,15658+0.21842i,15658+0.21842i,15189+0.22265i,15189+0.22265i,15189+0.22265i,15189+0.22265i,15189+0.22265i,15189+0.22265i,15189+0.22265i,15189+0.22265i,15189+0.22265i,15189+0.22265i,14939+0.22651i,14939+0.22651i,14939+0.22651i,14939+0.22651i,14939+0.22651i,14939+0.22651i,14939+0.22651i,14463+0.22937i,14463+0.22937i,14463+0.22937i,14463+0.22937i,14463+0.22937i,14463+0.22937i,14463+0.22937i,14272+0.23338i,14272+0.23338i,14272+0.23338i,14272+0.23338i,14272+0.23338i,14272+0.23338i,13971+0.23748i,13971+0.23748i,13971+0.23748i,13971+0.23748i,13971+0.23748i,13615+0.24036i,13615+0.24036i,13615+0.24036i,13615+0.24036i,13615+0.24036i,13476+0.24401i,13476+0.24401i,13476+0.24401i,13476+0.24401i,13292+0.24885i,13292+0.24885i,13292+0.24885i,13292+0.24885i,12970+0.25251i,12970+0.25251i,12970+0.25251i,12827+0.2549i,12827+0.2549i,12827+0.2549i,12722+0.25716i,12722+0.25716i,12722+0.25716i,12512+0.26097i,12512+0.26097i,12512+0.26097i,12355+0.26164i,12355+0.26164i,12355+0.26164i,12120+0.26587i,12120+0.26587i,12131+0.26836i,12131+0.26836i,12058+0.27083i,12058+0.27083i,12058+0.27083i,11893+0.27117i,11893+0.27117i,11768+0.27555i,11768+0.27555i,11648+0.27735i,11648+0.27735i,11612+0.28243i,11612+0.28243i,11466+0.28244i,11433+0.28489i,11433+0.28489i,11402+0.28427i,11402+0.28427i,11282+0.28886i,11299+0.28819i,11299+0.28819i,11114+0.29028i,11076+0.29423i,11076+0.29423i,11025+0.29576i,10944+0.29649i,10912+0.29829i,10912+0.29829i,10820+0.29488i,10789+0.30136i,10714+0.30257i,10744+0.30695i,10744+0.30695i,10669+0.30772i,10611+0.30821i,10499+0.30976i,10554+0.30836i,10438+0.31434i,10516+0.31462i,10555+0.3096i,10423+0.31094i,10410+0.31191i,10308+0.31743i,10452+0.31656i,10370+0.31933i,10188+0.32032i,10315+0.32306i,10186+0.32303i,10202+0.32755i,10151+0.32466i,10099+0.32955i,10204+0.32939i,10043+0.32448i,10077+0.33031i,10040+0.33093i,10091+0.33743i,10008+0.33658i,9928.8+0.33657i,9916.5+0.34337i,9904.9+0.33132i,9925+0.34337i,9918.4+0.34246i,9825.7+0.35047i,9753.9+0.34213i,9722.8+0.35065i,9795.6+0.36607i,9824.5+0.3477i,9713.6+0.3512i,9729.1+0.35568i,9772.9+0.34921i,9671.9+0.35578i,9709.2+0.36378i,9680.3+0.36586i,9633.1+0.36205i,9578.6+0.35118i,9501.2+0.35736i,9672.1+0.37303i,9550.4+0.3681i,9585.1+0.36523i,9580+0.35699i,9464.7+0.36897i,9664.1+0.37873i,9595.4+0.37846i,9444.3+0.35927i,9545.6+0.37423i,9639.5+0.35752i,9620.9+0.38729i,9434.1+0.39309i,9374.8+0.37694i,9382.8+0.41005i,9452+0.38927i,9528.4+0.39001i,9525.3+0.38679i,9203.1+0.32682i,9336.4+0.40509i,9306.8+0.3919i,9491.5+0.32077i,9297.3+0.36614i,9258.8+0.41793i,9354.8+0.40051i,9301.6+0.38023i,9207.9+0.38463i,9262.4+0.45976i,8924.9+0.37662i,8998.2+0.37553i,9334.1+0.39726i,9232.1+0.45746i,9095.1+0.28676i,9006.7+0.36706i,9062.4+0.38058i,9227.1+0.41233i,9235.7+0.43389i,8985+0.40096i,9063.9+0.40699i,9408.7+0.5199i,9325+0.34024i,9108+0.387i,9188.1+0.37096i,9014.8+0.42593i,9136.7+0.4341i,8965.8+0.40607i,9049.6+0.40483i,8826.6+0.40524i,9676.1+0.34507i,9379.1+0.3599i,9124.8+0.50255i,9060.5+0.25656i,9270+0.37716i,9045.6+0.42821i,9082.8+0.4107i,9022.1+0.47952i,8959+0.49344i,9579+0.39663i,9119.7+0.45318i,9412.4+0.32427i,8974.2+0.4742i,9130.7+0.39281i,9033+0.58743i,9225.8+0.34021i,8885+0.58669i,8729.3+0.5559i,9307.6+0.35227i,8939.2+0.51628i,8793.6+0.17239i,9241.3+0.63378i,8685.8+0.47454i,9457.7+0.45899i,8817.5+0.20922i,9195.8+0.52137i,8908.1+0.82717i,9344.3+0.35555i,9330.4+0.3838i,9037.8+0.57332i,9277.6+0.44478i,9136+0.61262i,8772.2+0.85181i,8991.8+1.1484i,9241.2+0.25586i,8655.8+0.58069i,9478+0.61245i,9064.1+0.51334i,9425.8+0.28875i,9595.4-0.90769i,8679.2-0.64243i,10096+1.3945i,8370.4+1.1186i,8881.7+0.53838i,9236.5+1.097i,9459.3+1.4233i,8733.9-0.23165i,8965.5-0.93539i,8158.7+1.1836i,8402.5+0.5008i,8941+0.46905i,9119.2-0.71254i,8617.1+0.09149i,8502.4+1.0597i,8490.3+0.056837i,8939.1-0.65388i,10487+1.7929i,9738.2+1.7022i,8763.3+0.65939i,8812.8+0.75372i,9459.5+3.3456i,9031.3+0.85741i,9219.5+1.4361i,9309.7+0.24931i,8497.6-0.30705i,8603.8+0.27209i,8534.4+2.5927i,7743.1+2.4962i,8565.3-1.0672i,7467.4+3.0957i,9828.6+0.58008i,10229+3.1718i,10022+0.63565i,8806.3+0.19609i,7915.6-0.75864i,7993.9+2.4116i,7186+0.7156i,8000.5+5.9369i,9740.1-0.67613i,9286.6+5.5053i,10088+1.1604i,7850.6-0.31045i,9841.2+0.53299i,7780.5-3.1509i,9429.1+3.1159i,9582.6-0.54396i,6817.1+1.2836i,7772.5-4.4527i,8085.7+0.40056i,8715.4+4.8198i,7308.1+5.6242i,12742+3.9638i,12104-0.82843i,8071.2-2.8384i,8021.3+3.7212i,9926.9-0.63133i,8495.6+1.6756i,8318.5-7.0011i,6613.8-0.22529i,8157.9-3.0561i,8309.5-1.9689i,7748.6+0.34439i,15200+7.106i,6854.9+0.43094i,7029.8+0.25806i,8804.6-3.3688i,8650-4.166i,6622.4+1.1042i,6633.1+13.944i,16018+4.61i,6016.5-3.1925i,7199.3+11.029i,7065.8+1.1251i,10228-4.6728i,10014-0.64345i,8379.9-31.916i,8500.1+21.596i,5662.8+4.7073i,5958.4+8.8699i,5650.2-11.484i,6542+3.9027i,15542+28.387i
