18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,18097+0.19504i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,16603+0.19764i,15946+0.20071i,15946+0.20071i,15946+0.20071i,15946+0.20071i,15946+0.20071i,15946+0.20071i,15946+0.20071i,15946+0.20071i,15946+0.20071i,15946+0.20071i,15946+0.20071i,15946+0.20071i,15946+0.20071i,15946+0.20071i,15946+0.20071i,15946+0.20071i,15946+0.20071i,15390+0.20392i,15390+0.20392i,15390+0.20392i,15390+0.20392i,15390+0.20392i,15390+0.20392i,15390+0.20392i,15390+0.20392i,15390+0.20392i,15390+0.20392i,15390+0.20392i,15390+0.20392i,15390+0.20392i,14952+0.20797i,14952+0.20797i,14952+0.20797i,14952+0.20797i,14952+0.20797i,14952+0.20797i,14952+0.20797i,14952+0.20797i,14952+0.20797i,14952+0.20797i,14484+0.21106i,14484+0.21106i,14484+0.21106i,14484+0.21106i,14484+0.21106i,14484+0.21106i,14484+0.21106i,14126+0.21486i,14126+0.21486i,14126+0.21486i,14126+0.21486i,14126+0.21486i,14126+0.21486i,14126+0.21486i,13867+0.2179i,13867+0.2179i,13867+0.2179i,13867+0.2179i,13867+0.2179i,13867+0.2179i,13550+0.22163i,13550+0.22163i,13550+0.22163i,13550+0.22163i,13550+0.22163i,13312+0.22498i,13312+0.22498i,13312+0.22498i,13312+0.22498i,13312+0.22498i,13058+0.22746i,13058+0.22746i,13058+0.22746i,13058+0.22746i,12867+0.22992i,12867+0.22992i,12867+0.22992i,12867+0.22992i,12640+0.23447i,12640+0.23447i,12640+0.23447i,12623+0.23617i,12623+0.23617i,12623+0.23617i,12346+0.23909i,12346+0.23909i,12346+0.23909i,12247+0.24081i,12247+0.24081i,12247+0.24081i,12073+0.24226i,12073+0.24226i,12073+0.24226i,11996+0.24655i,11996+0.24655i,11942+0.25011i,11942+0.25011i,11675+0.25115i,11675+0.25115i,11675+0.25115i,11631+0.25393i,11631+0.25393i,11578+0.25561i,11578+0.25561i,11492+0.25772i,11492+0.25772i,11338+0.25987i,11338+0.25987i,11276+0.26115i,11214+0.2633i,11214+0.2633i,11167+0.26281i,11167+0.26281i,11105+0.26603i,10989+0.26972i,10989+0.26972i,10945+0.27007i,11000+0.27224i,11000+0.27224i,11007+0.27233i,10872+0.27386i,10806+0.27486i,10806+0.27486i,10764+0.27676i,10722+0.27714i,10684+0.28264i,10624+0.28198i,10624+0.28198i,10697+0.28429i,10547+0.28477i,10558+0.28659i,10492+0.28929i,10409+0.29278i,10506+0.28895i,10363+0.28609i,10416+0.29466i,10291+0.2926i,10310+0.29555i,10322+0.29543i,10349+0.29649i,10153+0.29587i,10172+0.29647i,10162+0.29952i,10233+0.30213i,10129+0.30267i,10164+0.30026i,10165+0.30901i,10017+0.30143i,10055+0.30385i,10126+0.30587i,9999.4+0.30431i,9995.5+0.31302i,9827.2+0.3091i,10047+0.32183i,9923.6+0.3176i,9869.7+0.31719i,9882.5+0.31457i,9900.5+0.31466i,9949.9+0.32334i,9730.8+0.32143i,9799.3+0.31099i,9832.3+0.32264i,9803.3+0.32483i,9697.1+0.32169i,9664.4+0.33215i,9762.9+0.3236i,9627.7+0.34081i,9632.3+0.34032i,9849.8+0.31591i,9559.6+0.33026i,9652.6+0.32134i,9638.1+0.34584i,9601.9+0.34328i,9643.6+0.35585i,9530.9+0.33102i,9566.7+0.32663i,9547.2+0.34042i,9511.1+0.33473i,9596.9+0.33707i,9383.3+0.35322i,9639.7+0.36255i,9386.4+0.34586i,9282.4+0.35832i,9602.6+0.34995i,9334.4+0.37092i,9257.2+0.36083i,9300.9+0.36868i,9341.7+0.39262i,9328.1+0.38346i,9348.4+0.37318i,9446.7+0.38752i,9503.8+0.39376i,8994.3+0.34633i,9567.2+0.3606i,9198.6+0.34338i,9052.7+0.42914i,9298.2+0.36866i,9185.7+0.36714i,9141.1+0.39485i,9371.8+0.38906i,9674+0.39508i,9229.4+0.36975i,9330.7+0.34642i,9154.1+0.45718i,9293.8+0.38485i,9216.3+0.39831i,9327+0.37983i,9288.8+0.41857i,9337.5+0.40348i,9350.7+0.32549i,9328.9+0.36902i,8845.8+0.41246i,9304.7+0.50825i,9688.2+0.40087i,8790.7+0.50874i,9065.6+0.51802i,9094.9+0.38486i,9328.8+0.30196i,9291.8+0.51592i,9537.8+0.52379i,9371.7+0.37047i,9267.8+0.44984i,9147.2+0.49852i,9039.6+0.63349i,9284.7+0.4089i,8780.7+0.37453i,9156+0.39043i,9263.7+0.41287i,9257.8+0.42655i,8982.4+0.51095i,9290+0.25153i,9537.4+0.66149i,9464.2+0.45461i,8963.2+0.30835i,9518.5+0.57953i,8807.9+0.28775i,9050.6+0.44212i,9604+0.43567i,9084+0.40033i,8449.6+0.53333i,9089.6+0.82896i,9169.2+0.63937i,9116.1+0.40982i,8787.5+0.37562i,8604.2+0.30148i,8983.8+0.36666i,8736.3+0.72685i,9114.9+0.5338i,9150.6+0.26069i,9441.5+0.68483i,8846.6+0.50043i,9039.7+0.71508i,8727.3+0.6803i,8816.2+0.60997i,9045.2+0.77604i,8543.3+0.18312i,9163.4+0.19206i,8727.9+0.78382i,8919.1+0.54051i,8376+0.23033i,8935.2+0.32353i,9948.4+0.97716i,9029.9+0.94488i,9358.3+1.0392i,8857.1-0.34039i,9294.8-0.47687i,8737.8+0.28022i,9403.4+1.1982i,8158+0.092783i,8075+0.90512i,8911.5+0.59956i,8860.8+1.2491i,8623.3+0.5069i,8342.1+1.3996i,10670-0.77478i,9119.6+0.65805i,7962.1+0.26463i,9146.4-0.54365i,8267.8+0.9905i,8469.3+0.37339i,8905.9-0.81967i,7452+0.81915i,10398+0.40875i,9207.7-0.59619i,8603.6+0.30772i,7738.9+2.1078i,10524+0.70127i,9100.6+2.2628i,9693.7-0.048777i,8956.4-1.5164i,10974+3.2418i,11560+3.1166i,8588+2.935i,7646.8+2.9826i,8944-0.96968i,7067.8-3.1905i,8701.9+5.2066i,8565.6-0.77569i,8458-0.57846i,8711.7-4.1913i,9201.9-0.40355i,12660-3.9967i,8874.3-0.56755i,9992.8-1.3857i,8894.2-3.4599i,6302.7-1.0148i,8393.2-4.6751i,7710+2.6706i,9890.1+6.3004i,9868.5-4.4784i,7931.3+3.2806i,8468.5-0.084269i,8299.4+2.613i,10036+0.87142i,9878+2.9633i,8646.8-2.7094i,7272.2+0.94825i,8034.4+15.522i,7604.9+0.48746i,7724.7+2.5194i,8648.3-4.1941i,5866.9+3.6001i,14173-4.1404i,6004-5.0837i,9434.6-9.3338i,6590.1-6.8561i,9643.1+1.089i,18187+32.623i,10823-3.2706i,9808+10.872i,10385-16.763i,10080-11.405i,10683-38.091i,8463.1-16.2i,6897.5+10.034i,7025.7-6.6628i,5191.5-3.8654i,7911.3-4.1694i,8030+5.4985i,8206.4-9.1513i
18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,18118+0.19515i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,16239+0.19786i,15957+0.20054i,15957+0.20054i,15957+0.20054i,15957+0.20054i,15957+0.20054i,15957+0.20054i,15957+0.20054i,15957+0.20054i,15957+0.20054i,15957+0.20054i,15957+0.20054i,15957+0.20054i,15957+0.20054i,15957+0.20054i,15957+0.20054i,15957+0.20054i,15957+0.20054i,15434+0.20332i,15434+0.20332i,15434+0.20332i,15434+0.20332i,15434+0.20332i,15434+0.20332i,15434+0.20332i,15434+0.20332i,15434+0.20332i,15434+0.20332i,15434+0.20332i,15434+0.20332i,15434+0.20332i,14997+0.20797i,14997+0.20797i,14997+0.20797i,14997+0.20797i,14997+0.20797i,14997+0.20797i,14997+0.20797i,14997+0.20797i,14997+0.20797i,14997+0.20797i,14505+0.2107i,14505+0.2107i,14505+0.2107i,14505+0.2107i,14505+0.2107i,14505+0.2107i,14505+0.2107i,14198+0.21445i,14198+0.21445i,14198+0.21445i,14198+0.21445i,14198+0.21445i,14198+0.21445i,14198+0.21445i,13873+0.21831i,13873+0.21831i,13873+0.21831i,13873+0.21831i,13873+0.21831i,13873+0.21831i,13562+0.22159i,13562+0.22159i,13562+0.22159i,13562+0.22159i,13562+0.22159i,13300+0.22402i,13300+0.22402i,13300+0.22402i,13300+0.22402i,13300+0.22402i,13109+0.22876i,13109+0.22876i,13109+0.22876i,13109+0.22876i,12897+0.23122i,12897+0.23122i,12897+0.23122i,12897+0.23122i,12783+0.23426i,12783+0.23426i,12783+0.23426i,12540+0.23743i,12540+0.23743i,12540+0.23743i,12353+0.24048i,12353+0.24048i,12353+0.24048i,12220+0.24223i,12220+0.24223i,12220+0.24223i,12045+0.2453i,12045+0.2453i,12045+0.2453i,11976+0.24691i,11976+0.24691i,11945+0.24923i,11945+0.24923i,11716+0.25031i,11716+0.25031i,11716+0.25031i,11697+0.25311i,11697+0.25311i,11547+0.25535i,11547+0.25535i,11449+0.25582i,11449+0.25582i,11367+0.2589i,11367+0.2589i,11329+0.26019i,11298+0.26363i,11298+0.26363i,11202+0.2664i,11202+0.2664i,11120+0.26718i,11172+0.26563i,11172+0.26563i,10943+0.26771i,10916+0.27143i,10916+0.27143i,10951+0.26872i,10838+0.2723i,10818+0.27722i,10818+0.27722i,10755+0.27822i,10723+0.28045i,10600+0.28084i,10622+0.28038i,10622+0.28038i,10561+0.28719i,10605+0.27909i,10484+0.28607i,10461+0.2876i,10501+0.28643i,10490+0.29018i,10478+0.29364i,10349+0.29338i,10327+0.28854i,10341+0.29144i,10362+0.2978i,10298+0.29497i,10215+0.29482i,10284+0.30688i,10149+0.29778i,10180+0.29739i,10145+0.30467i,10069+0.30276i,10061+0.30822i,10085+0.29967i,10049+0.31356i,10038+0.31131i,9989+0.31289i,9983.4+0.30385i,10028+0.31457i,9941.2+0.30219i,9912.9+0.31875i,9888.6+0.31438i,9897.9+0.31547i,9810.4+0.31176i,9716.6+0.32664i,9836.7+0.31785i,9895.7+0.33126i,9834.4+0.3244i,9787.9+0.32244i,9745.8+0.33952i,9626.2+0.31883i,9833.7+0.33073i,9575.5+0.33296i,9692+0.32881i,9632.6+0.3336i,9670.9+0.32787i,9585.2+0.34058i,9465.9+0.3447i,9634.3+0.35078i,9588.9+0.34271i,9709.6+0.35012i,9572.1+0.35596i,9440.6+0.35279i,9592.7+0.3621i,9669.7+0.33749i,9418.2+0.35619i,9622.7+0.33828i,9526.2+0.32817i,9379.9+0.33526i,9440.8+0.33442i,9464.7+0.3341i,9263.2+0.35507i,9336.1+0.39525i,9578.9+0.39102i,9498.5+0.35466i,9366.8+0.3322i,9385+0.36322i,9212.8+0.36576i,9607.6+0.3303i,9333+0.34015i,8995.2+0.34535i,9502.3+0.39085i,9164.2+0.39973i,9017.4+0.40139i,9329.8+0.32994i,9482.5+0.34009i,9342.7+0.2989i,9561.4+0.34034i,9052.2+0.44626i,9353.6+0.35014i,9327.1+0.36909i,8931+0.38251i,9195.3+0.35638i,9252.4+0.48617i,9158.8+0.32463i,9096.5+0.40489i,8788.2+0.28872i,9079.4+0.36923i,9399+0.38161i,9322.9+0.34544i,9225.6+0.30046i,9069.3+0.38303i,9251.9+0.53841i,9143.7+0.46693i,9226.4+0.29514i,9285+0.40225i,9113+0.35292i,9439.5+0.48243i,9497.9+0.25773i,9646.3+0.36999i,8774.8+0.4045i,8815.3+0.38806i,9150.1+0.40814i,8868.6+0.32606i,8967.4+0.37986i,9146.9+0.48796i,8937.2+0.31361i,8843.9+0.49077i,9188.7+0.58572i,9065.2+0.43732i,8977.9+0.51573i,8735.1+0.35012i,9563+0.76606i,9573.9+0.52288i,9022.3+0.32266i,9395.5+0.57013i,8752.8+0.1637i,9249.4+0.65836i,8669.8+0.27829i,8871.9+0.20662i,9049.8+0.72412i,9390.7+0.40458i,9748.6+0.79356i,8457.8+0.53389i,9776+0.25542i,9228.3+0.64483i,8317+0.43339i,9486.3+0.12199i,8363.8+0.12093i,9394.7-0.0024645i,8604.4+0.34737i,9004.8+0.91801i,8919.9+0.79753i,8318.6+0.82932i,9115.3+0.40212i,8738.2+0.58255i,8475.4+0.84531i,8572.1+0.98037i,9412.7+0.53494i,9846.2+1.4873i,8274.6+0.77501i,9167.3+0.31298i,9243.4-0.28633i,8252+0.44386i,9085.6+0.16412i,8854.7+0.19379i,9315.3+0.35721i,8382.5+0.84897i,9267.1+1.4174i,8351.2+0.11448i,9419.8+0.7119i,10091+0.10373i,8477.7+1.2615i,9658.2-0.36291i,7757.4+2.0788i,7936.6-0.30033i,8489.8-0.8538i,8754.8+2.0701i,9700.3-1.0814i,9929.9+1.2131i,8980.5+0.71166i,10237-0.95883i,8695.3+3.829i,9349.6+0.43653i,9319.2-0.43532i,9881.1+1.1753i,8383.9+0.25216i,9525.3+0.38261i,10039+1.1613i,8541.1+1.8192i,9122.8+2.8431i,9657-1.8781i,8805.3+2.1802i,8247-2.1201i,9068-1.2383i,7467.2-1.242i,11214+3.9639i,10275-4.0139i,7700.1+5.501i,9422.5+2.8085i,8071.3-0.70872i,6939.5-3.0121i,7898.5+0.48064i,9073.5+0.96867i,8432+4.0882i,7779.4-3.7949i,7082.6+1.6007i,7632.8-1.3447i,10493+1.9896i,8755.2-5.7673i,10024+3.2372i,8692.8-9.7023i,9429.2-10.694i,10572-4.6894i,7284.8-3.4216i,17286+11.152i,7838.5+6.136i,6938.6+1.2906i,7635.8+14.386i,11368-27.644i,7146.3+1.2079i,7309-9.0821i,6691.7+8.2524i,6784.6-0.63789i,8077.1+2.2142i,7466.5+1.2226i,7821.9+7.3422i,9337.3+4.7572i,6798.6+0.53026i,13530+33.788i,7261.3+13i,6533.3+14.426i,7415.4-8.0347i,10964+20.468i,12245+26.723i,4742.4-3.7313i
18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,18068+0.19488i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,16787+0.19743i,15935+0.20001i,15935+0.20001i,15935+0.20001i,15935+0.20001i,15935+0.20001i,15935+0.20001i,15935+0.20001i,15935+0.20001i,15935+0.20001i,15935+0.20001i,15935+0.20001i,15935+0.20001i,15935+0.20001i,15935+0.20001i,15935+0.20001i,15935+0.20001i,15935+0.20001i,15425+0.20389i,15425+0.20389i,15425+0.20389i,15425+0.20389i,15425+0.20389i,15425+0.20389i,15425+0.20389i,15425+0.20389i,15425+0.20389i,15425+0.20389i,15425+0.20389i,15425+0.20389i,15425+0.20389i,14918+0.20742i,14918+0.20742i,14918+0.20742i,14918+0.20742i,14918+0.20742i,14918+0.20742i,14918+0.20742i,14918+0.20742i,14918+0.20742i,14918+0.20742i,14541+0.21147i,14541+0.21147i,14541+0.21147i,14541+0.21147i,14541+0.21147i,14541+0.21147i,14541+0.21147i,14141+0.21464i,14141+0.21464i,14141+0.21464i,14141+0.21464i,14141+0.21464i,14141+0.21464i,14141+0.21464i,13935+0.21831i,13935+0.21831i,13935+0.21831i,13935+0.21831i,13935+0.21831i,13935+0.21831i,13595+0.22165i,13595+0.22165i,13595+0.22165i,13595+0.22165i,13595+0.22165i,13336+0.22467i,13336+0.22467i,13336+0.22467i,13336+0.22467i,13336+0.22467i,13112+0.22771i,13112+0.22771i,13112+0.22771i,13112+0.22771i,12944+0.23101i,12944+0.23101i,12944+0.23101i,12944+0.23101i,12712+0.23459i,12712+0.23459i,12712+0.23459i,12549+0.23697i,12549+0.23697i,12549+0.23697i,12328+0.23957i,12328+0.23957i,12328+0.23957i,12237+0.24116i,12237+0.24116i,12237+0.24116i,12122+0.24616i,12122+0.24616i,12122+0.24616i,11961+0.24635i,11961+0.24635i,11840+0.25042i,11840+0.25042i,11793+0.25105i,11793+0.25105i,11793+0.25105i,11692+0.25282i,11692+0.25282i,11590+0.25563i,11590+0.25563i,11433+0.25797i,11433+0.25797i,11378+0.25938i,11378+0.25938i,11380+0.25826i,11243+0.26143i,11243+0.26143i,11194+0.26565i,11194+0.26565i,11091+0.26521i,10963+0.26867i,10963+0.26867i,10999+0.26839i,11020+0.27018i,11020+0.27018i,10898+0.27423i,10833+0.27547i,10802+0.27323i,10802+0.27323i,10804+0.27723i,10766+0.27924i,10678+0.28037i,10704+0.28067i,10704+0.28067i,10532+0.289i,10606+0.28498i,10516+0.2848i,10479+0.28619i,10420+0.28755i,10426+0.28721i,10342+0.29023i,10489+0.29244i,10323+0.29403i,10342+0.29349i,10258+0.29823i,10281+0.29984i,10213+0.29601i,10243+0.29738i,10220+0.30484i,10099+0.30589i,10096+0.30325i,10125+0.30113i,10052+0.30507i,10057+0.29828i,10095+0.3041i,10014+0.31066i,10044+0.30514i,9929.5+0.30676i,9921+0.31652i,9835.7+0.31613i,9992.5+0.30647i,9865.7+0.3139i,9849.6+0.31542i,9856.8+0.31958i,9816.8+0.31642i,9761.3+0.3266i,9757.3+0.32358i,9763.9+0.32114i,9825.8+0.31796i,9737.3+0.3367i,9901.9+0.31661i,9497.5+0.32261i,9609.5+0.33322i,9728.8+0.33287i,9780.4+0.31567i,9691.3+0.33327i,9651.2+0.33634i,9641.3+0.33537i,9522.8+0.31972i,9544.2+0.31635i,9509.7+0.35172i,9537+0.33416i,9637.7+0.34326i,9382.5+0.33394i,9589.8+0.35445i,9570.7+0.34613i,9714+0.35516i,9484.2+0.35997i,9453.9+0.35331i,9422.5+0.33348i,9497.4+0.35359i,9258.6+0.33987i,9319.5+0.34087i,9490.8+0.37534i,9150.5+0.33683i,9460.9+0.33454i,9543.6+0.34607i,9380+0.3312i,9069.3+0.37489i,9339.7+0.39978i,9477.8+0.4092i,9254+0.35811i,9438.2+0.32983i,9341.9+0.40052i,9457.2+0.3808i,9195.5+0.41412i,9339.1+0.3847i,9299.9+0.3709i,9401.5+0.35248i,9332.2+0.34082i,9548+0.35666i,9181.9+0.42459i,9378.8+0.437i,9178.1+0.37234i,9017.1+0.31749i,9175.8+0.35127i,9185.7+0.37305i,9205.6+0.32627i,9102.3+0.38808i,9780.8+0.4882i,8841.9+0.38873i,9105.1+0.36689i,9158.7+0.46671i,9259.9+0.53109i,9097.9+0.37066i,9088.4+0.35135i,9519.5+0.48499i,8854.4+0.48109i,8907.5+0.37475i,9322.4+0.44548i,8692+0.35419i,9229.9+0.37764i,8990.7+0.33101i,8819.8+0.35527i,9022.4+0.17475i,9000.7+0.64121i,8872.5+0.4487i,8912.8+0.57637i,8911.8+0.33019i,9031.9+0.49217i,9054.4+0.60718i,9066.7+0.48517i,9118+0.62733i,9713.1+0.71364i,8991.6+0.23898i,8702.2+0.54076i,9237.9+0.3601i,9207.3+0.68879i,8708.9+0.65172i,9700.1+0.53749i,9310.3+0.58044i,8947.5+0.26969i,8431.4+0.62042i,9424.1+0.79406i,9282.6+0.59104i,9129.7+0.36242i,8590.5+0.50359i,8499.9+0.33275i,8632.1+0.045637i,9538.7+0.81717i,8679+0.68712i,9355.2+0.56954i,9405+0.56789i,8839.4+0.23652i,8978.9+0.41095i,9044.4+0.58045i,9360.4+0.80299i,8342.8+0.85138i,8294.1-0.37084i,9315.2+1.4866i,8663.5+0.92284i,9098.7+0.14541i,8692-0.38298i,8277.9-0.26453i,8674.5+0.33519i,8683.6+1.0305i,8312.9+0.83185i,9388.1-0.048954i,9079.3+0.91945i,7641.1+1.0107i,9323.6-0.19747i,9857.8+0.26052i,10332+0.07164i,8696.4+1.616i,8795.5+1.7101i,7639.9+1.0208i,8833.2+1.0632i,8501.9+1.5356i,9170.8-0.10408i,8393.1+1.3305i,9405.2-0.3115i,7903.8+1.8701i,9119.7-0.55205i,8370.6+1.7325i,8819.5-0.42613i,9796.6+2.6256i,7734.6-2.4196i,8627.7+2.0375i,8632.9+1.8213i,11237+1.4994i,10508-5.0374i,8600.4+2.9385i,9039.4-2.7756i,8906.7-2.5004i,8789.7-5.594i,9291.5-2.0544i,8596.7+0.95415i,10299+2.825i,8981.3+1.2511i,7334+0.35446i,8497-5.2541i,9863.7-2.8494i,8546.5+2.7258i,8192.6+2.9747i,7837.5-3.1753i,7974.3+8.6254i,8401.5+4.7371i,9987.6-0.71474i,8324-0.28656i,9442-4.7577i,7516.6-0.44692i,14130+3.1929i,8898.5-3.826i,9390.1-9.7678i,7114-6.0188i,8677.6+3.2627i,6042.4-6.2338i,7218.5+0.15292i,9467.1+1.0819i,9797.4+5.8546i,8993+5.5219i,7866.1-3.6556i,7997.5-21.905i,7002.9+16.889i,8564.8+13.976i,8067+2.1145i,5690.6+6.8809i,12467+5.5348i,10686-5.725i,13942-17.3i,7240.5+23.199i,9522.1+18.041i,10898+13.694i,6247.9+2.3019i,11980-0.78301i,14544-9.0483i
