15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,15108+0.20996i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,13308+0.21173i,12803+0.21384i,12803+0.21384i,12803+0.21384i,12803+0.21384i,12803+0.21384i,12803+0.21384i,12803+0.21384i,12803+0.21384i,12803+0.21384i,12803+0.21384i,12803+0.21384i,12803+0.21384i,12803+0.21384i,12803+0.21384i,12803+0.21384i,12803+0.21384i,12803+0.21384i,12601+0.2169i,12601+0.2169i,12601+0.2169i,12601+0.2169i,12601+0.2169i,12601+0.2169i,12601+0.2169i,12601+0.2169i,12601+0.2169i,12601+0.2169i,12601+0.2169i,12601+0.2169i,12601+0.2169i,12172+0.21918i,12172+0.21918i,12172+0.21918i,12172+0.21918i,12172+0.21918i,12172+0.21918i,12172+0.21918i,12172+0.21918i,12172+0.21918i,12172+0.21918i,11994+0.22351i,11994+0.22351i,11994+0.22351i,11994+0.22351i,11994+0.22351i,11994+0.22351i,11994+0.22351i,11586+0.22626i,11586+0.22626i,11586+0.22626i,11586+0.22626i,11586+0.22626i,11586+0.22626i,11586+0.22626i,11360+0.22827i,11360+0.22827i,11360+0.22827i,11360+0.22827i,11360+0.22827i,11360+0.22827i,11116+0.23184i,11116+0.23184i,11116+0.23184i,11116+0.23184i,11116+0.23184i,11041+0.23516i,11041+0.23516i,11041+0.23516i,11041+0.23516i,11041+0.23516i,10738+0.23809i,10738+0.23809i,10738+0.23809i,10738+0.23809i,10634+0.24052i,10634+0.24052i,10634+0.24052i,10634+0.24052i,10405+0.24385i,10405+0.24385i,10405+0.24385i,10295+0.24589i,10295+0.24589i,10295+0.24589i,10089+0.2487i,10089+0.2487i,10089+0.2487i,10024+0.24991i,10024+0.24991i,10024+0.24991i,9904.8+0.25331i,9904.8+0.25331i,9904.8+0.25331i,9767.3+0.25347i,9767.3+0.25347i,9666.6+0.25633i,9666.6+0.25633i,9562.4+0.25791i,9562.4+0.25791i,9562.4+0.25791i,9565+0.2621i,9565+0.2621i,9413.7+0.26326i,9413.7+0.26326i,9304.4+0.26383i,9304.4+0.26383i,9343.2+0.26602i,9343.2+0.26602i,9187.7+0.26494i,9133.1+0.26859i,9133.1+0.26859i,9068.6+0.27209i,9068.6+0.27209i,8992.3+0.27107i,8936.5+0.27358i,8936.5+0.27358i,8877.1+0.27562i,8895.7+0.27788i,8895.7+0.27788i,8904.4+0.28076i,8726.4+0.27953i,8730.9+0.28219i,8730.9+0.28219i,8679.9+0.28148i,8633.4+0.28473i,8596.9+0.28484i,8599.3+0.28513i,8599.3+0.28513i,8582+0.28621i,8605.6+0.28959i,8493+0.29033i,8492.2+0.2902i,8388.1+0.29369i,8422.9+0.28856i,8316.6+0.29585i,8329.2+0.29347i,8295.9+0.29894i,8307.1+0.29649i,8308.4+0.2931i,8243.3+0.30065i,8252.2+0.30028i,8268.8+0.29842i,8158.1+0.29837i,8173.7+0.29988i,8171.9+0.30172i,8059.6+0.30162i,8094.6+0.30064i,8024.2+0.31032i,8040.8+0.31139i,7996.5+0.31087i,8016.7+0.31465i,7931.7+0.31004i,8044.2+0.31099i,7959+0.31959i,7942.9+0.31655i,7900.8+0.31668i,7963.2+0.31488i,7869+0.31884i,7951.3+0.31745i,7898.6+0.32735i,7836.9+0.31253i,7845.2+0.32227i,7859.9+0.32083i,7705.8+0.32225i,7709+0.32295i,7905.8+0.31849i,7770.9+0.32698i,7685.8+0.31704i,7744.3+0.32689i,7651.4+0.32179i,7733.4+0.33057i,7685.6+0.32697i,7797.3+0.33013i,7661.2+0.33364i,7598.5+0.33226i,7694.7+0.33439i,7701+0.34427i,7475+0.34819i,7642.4+0.34134i,7719.4+0.32747i,7641.2+0.33492i,7559.1+0.34761i,7492.4+0.36056i,7649.2+0.33063i,7672+0.34289i,7544+0.35205i,7490.9+0.33296i,7536.4+0.35543i,7565.9+0.36883i,7542.1+0.37103i,7390.2+0.3338i,7424.4+0.33513i,7532.8+0.36013i,7529.2+0.31854i,7456.9+0.34742i,7390.6+0.356i,7405.5+0.35365i,7424.7+0.33773i,7314.6+0.37626i,7325.5+0.37051i,7402.6+0.32936i,7420.4+0.32654i,7390.5+0.34264i,7456.6+0.32936i,7192.2+0.33592i,7314.2+0.35693i,7494.5+0.38227i,7276.1+0.35055i,7503.7+0.40477i,7466.2+0.38234i,7235.3+0.38814i,7266+0.38643i,7369.8+0.33938i,7482.9+0.33962i,7392.8+0.34737i,7210.6+0.44627i,7246.2+0.41449i,7054.6+0.35732i,7196.6+0.35947i,7367.5+0.32638i,7395.2+0.4213i,7232.5+0.46967i,7217.4+0.39879i,7168.5+0.41255i,7453.5+0.36303i,7540.5+0.37169i,7344.4+0.33766i,7403.4+0.34725i,7317.5+0.34961i,7193+0.43461i,7224.5+0.32237i,7203.8+0.45328i,7493.3+0.35037i,7093.6+0.25551i,7294.3+0.14164i,7262.9+0.4009i,6908.5+0.37904i,7419.8+0.41401i,7369+0.46403i,7030.6+0.25843i,7185.4+0.34512i,7330.4+0.47617i,6674.7+0.42166i,6914.2+0.40327i,6754.4+0.37511i,7396.5+0.36156i,6833+0.59887i,7004.1+0.51719i,7133+0.39572i,7047.5+0.42791i,7161+0.46562i,7079+0.37808i,7316.7+0.56597i,7583.2+0.45934i,7783.8+0.17983i,6854+0.49859i,7227.1+0.28287i,6940.1+0.7138i,7385.8+0.73028i,7683.5+0.14828i,6956.5+0.19547i,6768.4+0.64349i,6690.2+0.43165i,7261.2+0.3825i,6854.3+0.32117i,7350.9+0.71389i,7001.8+0.4852i,7109.5+0.44388i,7431.3+0.91582i,7408.9+0.59058i,6996+0.49963i,6783.7+0.58541i,7900.6+0.48408i,6754.8-0.068316i,6992.5+1.0509i,7361.3+0.53468i,7014+0.32791i,6779.5-0.45473i,7191.4-0.11868i,7245.4+1.1683i,7762.4+1.0009i,7249.6+0.35112i,6716.4+2.8219i,7046.6+1.0818i,7163.7-0.13089i,6351.3-1.1335i,6689.2-0.52595i,7353.5-0.89584i,7535+0.26625i,7179.7-1.0532i,6720.8+1.5146i,6494.4+0.49032i,6936.6-0.44366i,7732.2+1.8676i,7023.7+0.95837i,7726.8+3.5146i,7529.1+1.1995i,6951.5+1.8844i,6100.7+1.5841i,7271.4+0.035781i,6423.8+1.571i,6944.9+2.3558i,6884.8+1.7519i,7331.9+0.66389i,7646.1-5.0819i,6193.5+3.7159i,6512.2+2.917i,7682.7+1.778i,7078.1-0.62591i,5834.2+2.9826i,7620.2-0.78692i,6143.9+2.9928i,5921.8-1.3583i,5692.4-4.2989i,6044.8-0.049324i,6984.8+2.9351i,6610.4+7.8502i,7389.8+2.1558i,6060.7+6.5855i,7576.8-2.4721i,7156.3+2.2041i,8219.8-5.7879i,7662.9+1.8899i,5939.9+2.4717i,8445.2-8.6837i,7750.9+2.965i,8667.1+7.8476i,6173.1-1.3963i,6595.1+2.8362i,9042.4-4.9334i,5756.1+3.3445i,6279.8-0.88949i,9424.4-2.7096i,5772.7+0.63202i,6098.7+9.5109i,9101.9-17.413i,5340+3.674i,5291.2+2.8819i,8412-8.946i,5401.6+1.2792i
15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,15036+0.20946i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,13622+0.21144i,12907+0.21468i,12907+0.21468i,12907+0.21468i,12907+0.21468i,12907+0.21468i,12907+0.21468i,12907+0.21468i,12907+0.21468i,12907+0.21468i,12907+0.21468i,12907+0.21468i,12907+0.21468i,12907+0.21468i,12907+0.21468i,12907+0.21468i,12907+0.21468i,12907+0.21468i,12590+0.21684i,12590+0.21684i,12590+0.21684i,12590+0.21684i,12590+0.21684i,12590+0.21684i,12590+0.21684i,12590+0.21684i,12590+0.21684i,12590+0.21684i,12590+0.21684i,12590+0.21684i,12590+0.21684i,12290+0.22043i,12290+0.22043i,12290+0.22043i,12290+0.22043i,12290+0.22043i,12290+0.22043i,12290+0.22043i,12290+0.22043i,12290+0.22043i,12290+0.22043i,11906+0.22269i,11906+0.22269i,11906+0.22269i,11906+0.22269i,11906+0.22269i,11906+0.22269i,11906+0.22269i,11588+0.22552i,11588+0.22552i,11588+0.22552i,11588+0.22552i,11588+0.22552i,11588+0.22552i,11588+0.22552i,11457+0.2285i,11457+0.2285i,11457+0.2285i,11457+0.2285i,11457+0.2285i,11457+0.2285i,11185+0.23232i,11185+0.23232i,11185+0.23232i,11185+0.23232i,11185+0.23232i,10891+0.23412i,10891+0.23412i,10891+0.23412i,10891+0.23412i,10891+0.23412i,10774+0.2377i,10774+0.2377i,10774+0.2377i,10774+0.2377i,10545+0.23999i,10545+0.23999i,10545+0.23999i,10545+0.23999i,10423+0.24249i,10423+0.24249i,10423+0.24249i,10275+0.24574i,10275+0.24574i,10275+0.24574i,10027+0.24677i,10027+0.24677i,10027+0.24677i,10003+0.25123i,10003+0.25123i,10003+0.25123i,9875.1+0.25398i,9875.1+0.25398i,9875.1+0.25398i,9811.7+0.25383i,9811.7+0.25383i,9733.4+0.25768i,9733.4+0.25768i,9557+0.25844i,9557+0.25844i,9557+0.25844i,9475.2+0.26035i,9475.2+0.26035i,9397.9+0.26119i,9397.9+0.26119i,9344.2+0.26491i,9344.2+0.26491i,9232.9+0.26569i,9232.9+0.26569i,9146.4+0.26902i,9130+0.27087i,9130+0.27087i,9085.2+0.26964i,9085.2+0.26964i,8959+0.2719i,8923.3+0.27517i,8923.3+0.27517i,8844.9+0.27511i,8844.8+0.27768i,8844.8+0.27768i,8806.9+0.28024i,8778.7+0.27929i,8707.5+0.2813i,8707.5+0.2813i,8674.9+0.2816i,8616.7+0.2847i,8620.8+0.28384i,8592.4+0.28624i,8592.4+0.28624i,8513.4+0.28712i,8521.9+0.28918i,8530.1+0.28855i,8471+0.28876i,8443.9+0.29072i,8427.2+0.29343i,8294.2+0.28927i,8338.1+0.29461i,8300.5+0.29776i,8308.9+0.29259i,8252+0.29671i,8170.8+0.2971i,8231.7+0.30038i,8198.9+0.30235i,8212.6+0.30064i,8088+0.30111i,8034.8+0.30651i,8137.1+0.30413i,8144.6+0.30948i,8040.1+0.30841i,8019.6+0.30571i,8034+0.31006i,7947.5+0.31377i,8010+0.31454i,7959.1+0.30901i,8007.7+0.3153i,7927.8+0.316i,7956.2+0.31359i,7916.4+0.31749i,7892.3+0.31169i,7874.7+0.31466i,7907.7+0.32006i,7892.9+0.32224i,7856.3+0.31677i,7787.6+0.31574i,7745.5+0.33024i,7690.3+0.32638i,7729.2+0.32481i,7789.7+0.33468i,7719.4+0.33337i,7768.6+0.32404i,7689.9+0.32934i,7607.7+0.32596i,7626.6+0.33988i,7684.7+0.34348i,7648.6+0.33618i,7723.3+0.34075i,7628+0.33033i,7637.7+0.34191i,7521+0.33988i,7528.5+0.33205i,7477.1+0.3542i,7602.8+0.33719i,7597.6+0.35681i,7562.1+0.33028i,7555.9+0.35515i,7625.9+0.33411i,7546.8+0.335i,7446.3+0.32288i,7518.2+0.35079i,7502.5+0.34048i,7417.9+0.32875i,7528.7+0.35025i,7597.4+0.36822i,7542.6+0.37088i,7422.4+0.35584i,7645.2+0.33307i,7388.9+0.34017i,7634.5+0.36626i,7395.8+0.40108i,7376.4+0.38686i,7243.2+0.34676i,7431.7+0.34279i,7342.2+0.33087i,7345.7+0.38097i,7499.4+0.32284i,7340.1+0.39471i,7271.5+0.35724i,7380+0.34545i,7510.5+0.37915i,7467.3+0.37728i,7256.7+0.34405i,7436.4+0.37221i,7309.1+0.42826i,7132.1+0.36808i,7274.7+0.38517i,7212.7+0.35296i,7230.7+0.37338i,7212.6+0.39352i,7265.4+0.33808i,7237.5+0.37652i,7390+0.32862i,7535.6+0.3809i,7252.1+0.40763i,7088.7+0.41788i,7228.5+0.41232i,7285.6+0.38275i,6949.3+0.44429i,7121.9+0.28944i,7176.5+0.32479i,7277.2+0.27764i,7457.2+0.35174i,7162.4+0.40955i,7327.8+0.44782i,7180.8+0.36032i,7148.3+0.34155i,6959+0.292i,7559.2+0.47327i,7103.6+0.41262i,7543.1+0.27891i,6880.7+0.34043i,7299.5+0.51971i,7049.2+0.32816i,7052+0.52252i,7389+0.53535i,7223+0.51182i,7434.6+0.5957i,6910.2+0.39441i,7784.9+0.64212i,7026.8+0.43797i,7606.8+0.52241i,7873.7+0.3631i,7503.9+0.60761i,6860.9+0.052868i,6692.6+0.46769i,7032.1+0.6259i,6592.2+0.75603i,6943.4+0.22907i,7521.7+1.1433i,7191.7+0.31746i,7610.9+1.1395i,7417.3-0.018887i,7436.9+0.656i,6953.9+0.40604i,7094.8-0.26467i,6989.3+0.32267i,7129.8+0.20319i,7491.7+0.031047i,6995.7+0.40604i,8049.5+0.76493i,6612.1+0.29215i,7254.2+0.38054i,7452.4+0.36509i,7130.1-0.021503i,7079.8+0.0030363i,8270.7-0.23516i,7803.6+0.26029i,7464.8+1.443i,7333.6-0.33767i,6647.4+1.0415i,6264.7+0.85773i,6680.1-0.22049i,7484+1.0412i,7090.9-0.63238i,6857.5-0.70221i,6241.1+0.65711i,7152.7-0.58207i,8701.3+1.8655i,6620.8+0.1087i,7080.8+0.28165i,6507.1+0.28116i,6690.3+0.19557i,7243.5-0.61996i,8221.4-2.3689i,7356.7-0.0064313i,7127.8-0.41308i,6928.1-1.5656i,7602.5-0.10435i,8098.9-0.64149i,7450.4+1.4673i,7210-0.09168i,7967.6-1.26i,7323.2-2.5942i,7328.2-3.623i,7474.9-0.36407i,5783.1-1.2514i,7005.1+4.4784i,5548-1.7027i,6214.2-1.1475i,6239.6+0.81463i,5748.2+1.4531i,9326.8+0.21068i,7450.5-2.6306i,7748.9+2.2821i,5078.4+2.32i,8797.7-6.4612i,8323.7+4.1182i,7727.2-3.2617i,8017.5+4.9713i,7092.7+3.3146i,7974.9+12.858i,5607.9+5.5248i,6823.6-6.3578i,8096.3+14.094i,7169.8-2.1704i,7701.9-3.2508i,6795.3-7.4757i,4759.4+7.3986i,5791+13.161i,7157.8-0.25257i,4725.8+3.515i,6647.8+2.708i,7723.8+21.745i,5579.7-1.4441i,7205.9+4.0331i,8885.6-9.9294i,6917.4+3.5853i,6143.5+5.9081i,5254.9-8.471i,5177+5.7466i,6515-7.0874i,8202.6+11.721i
15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,15209+0.21066i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,13721+0.21236i,12900+0.21462i,12900+0.21462i,12900+0.21462i,12900+0.21462i,12900+0.21462i,12900+0.21462i,12900+0.21462i,12900+0.21462i,12900+0.21462i,12900+0.21462i,12900+0.21462i,12900+0.21462i,12900+0.21462i,12900+0.21462i,12900+0.21462i,12900+0.21462i,12900+0.21462i,12660+0.21729i,12660+0.21729i,12660+0.21729i,12660+0.21729i,12660+0.21729i,12660+0.21729i,12660+0.21729i,12660+0.21729i,12660+0.21729i,12660+0.21729i,12660+0.21729i,12660+0.21729i,12660+0.21729i,12248+0.22012i,12248+0.22012i,12248+0.22012i,12248+0.22012i,12248+0.22012i,12248+0.22012i,12248+0.22012i,12248+0.22012i,12248+0.22012i,12248+0.22012i,11918+0.22262i,11918+0.22262i,11918+0.22262i,11918+0.22262i,11918+0.22262i,11918+0.22262i,11918+0.22262i,11670+0.22645i,11670+0.22645i,11670+0.22645i,11670+0.22645i,11670+0.22645i,11670+0.22645i,11670+0.22645i,11416+0.22941i,11416+0.22941i,11416+0.22941i,11416+0.22941i,11416+0.22941i,11416+0.22941i,11197+0.23132i,11197+0.23132i,11197+0.23132i,11197+0.23132i,11197+0.23132i,10930+0.23536i,10930+0.23536i,10930+0.23536i,10930+0.23536i,10930+0.23536i,10779+0.23781i,10779+0.23781i,10779+0.23781i,10779+0.23781i,10551+0.2405i,10551+0.2405i,10551+0.2405i,10551+0.2405i,10456+0.24261i,10456+0.24261i,10456+0.24261i,10355+0.2451i,10355+0.2451i,10355+0.2451i,10025+0.24847i,10025+0.24847i,10025+0.24847i,10015+0.24965i,10015+0.24965i,10015+0.24965i,9935.7+0.25282i,9935.7+0.25282i,9935.7+0.25282i,9790.3+0.25433i,9790.3+0.25433i,9651.3+0.25623i,9651.3+0.25623i,9563.6+0.25904i,9563.6+0.25904i,9563.6+0.25904i,9452.2+0.26178i,9452.2+0.26178i,9453.8+0.26348i,9453.8+0.26348i,9326.7+0.26429i,9326.7+0.26429i,9187.6+0.26558i,9187.6+0.26558i,9184.4+0.26701i,9158.9+0.27072i,9158.9+0.27072i,9120.3+0.2704i,9120.3+0.2704i,9026.5+0.27279i,8930.8+0.27388i,8930.8+0.27388i,8941.8+0.2759i,8843.5+0.27514i,8843.5+0.27514i,8821.2+0.27818i,8745.4+0.28089i,8730.9+0.28238i,8730.9+0.28238i,8642.4+0.28272i,8647.5+0.28416i,8581.1+0.28544i,8593.5+0.2851i,8593.5+0.2851i,8541.6+0.28351i,8482.9+0.2898i,8465.8+0.28891i,8414.8+0.29261i,8499.2+0.29278i,8414.9+0.29094i,8421.1+0.29445i,8402.4+0.29157i,8313.4+0.29397i,8313.3+0.30002i,8228.3+0.2973i,8292.7+0.29804i,8237.1+0.29844i,8151.2+0.30184i,8126.7+0.29953i,8128.6+0.30031i,8174.5+0.3036i,8120.9+0.3077i,8139.3+0.30976i,8039.2+0.3067i,8083.5+0.31235i,8059+0.30954i,7983.5+0.31162i,7971.7+0.30592i,7925.9+0.31467i,7977.1+0.31092i,7916.7+0.31274i,7926.2+0.31698i,7892.6+0.31081i,7883.9+0.30938i,7780.9+0.31666i,7716.1+0.31448i,7837.5+0.31668i,7781.7+0.32675i,7756.7+0.31741i,7873.4+0.32089i,7706.5+0.32526i,7776.3+0.32402i,7638.9+0.31911i,7694.4+0.32987i,7770.8+0.32192i,7722.3+0.31923i,7648.1+0.33666i,7540.2+0.3262i,7701.7+0.33138i,7669.5+0.34531i,7626+0.32671i,7677.7+0.33724i,7635.4+0.34596i,7579.5+0.35042i,7546.5+0.3589i,7607.6+0.34119i,7711.1+0.32823i,7562.8+0.33606i,7550.5+0.34822i,7546.5+0.33508i,7532.5+0.36323i,7572.5+0.35729i,7449.6+0.34741i,7413.4+0.34498i,7455.6+0.35724i,7507.4+0.34895i,7437.2+0.34928i,7375.1+0.35913i,7460.3+0.3418i,7449.2+0.36052i,7407.3+0.33111i,7251.6+0.38234i,7536.7+0.35114i,7320.9+0.3649i,7411.2+0.35812i,7482.6+0.37045i,7297.9+0.36049i,7271.1+0.40523i,7534.4+0.3662i,7332+0.34256i,7327.3+0.37439i,7300.4+0.4042i,7384.2+0.34985i,7391.2+0.38057i,7417.1+0.38133i,7354.9+0.39883i,7418.7+0.39343i,7281.8+0.3947i,7330.8+0.39022i,7299+0.36512i,7544.1+0.42296i,7426.6+0.39162i,7355.5+0.41733i,7453.4+0.37148i,7419.2+0.44144i,7780.2+0.32i,7242.7+0.41992i,7349.4+0.38188i,6978+0.27159i,7192.3+0.32618i,7200.2+0.45444i,6952.9+0.4781i,7303.5+0.31178i,7267.4+0.34479i,7173.4+0.45846i,7436.6+0.36641i,7100.6+0.35535i,7238.6+0.29176i,7305.3+0.58368i,7051.9+0.28587i,7469.6+0.38761i,7575.6+0.33596i,7157.5+0.39153i,7481.1+0.41233i,7006.7+0.46579i,7106.7+0.43634i,6976.9+0.46371i,7547.7+0.39696i,7214.9+0.30479i,7441.3+0.573i,7366.9+0.42676i,7290.4+0.31627i,7305.2+0.12027i,7393.7+0.46907i,7289.1+0.6703i,7078.8+0.14357i,7125.6+0.42745i,7276.7+0.26785i,6841.7+0.44241i,6968.8+0.48267i,6869.6+0.38359i,7070.6+0.36726i,7860.8+0.67162i,6614.9+0.76688i,6917+0.6881i,7229.5+0.48917i,6916.7-0.089472i,7020.5+0.20576i,7300.5+0.45949i,7265.6+0.39039i,7621.4+1.1124i,7983.2+0.25458i,7373.6+0.75412i,7019.7+0.37443i,6923.2+0.66378i,7185.9+0.91108i,7325.5-0.12392i,6594.2+0.41772i,7260.1+0.61018i,6852.6+0.31479i,7770.4-0.078274i,7926.9+0.50184i,6605.7-0.34061i,6888.3-0.0068076i,7284.3-0.59068i,6998.6+0.6896i,6559.8+0.0682i,6743.5+0.96022i,6728.2+0.33164i,7572.9+0.20529i,7728.3-0.29355i,7088.3+0.94769i,6510.1-0.36868i,7804.6+1.0086i,6980.7+0.010638i,8442.4+1.2518i,7079.4-0.56938i,7246.5-0.17969i,7865.3+3.2083i,6300.1+0.82925i,6931.3-0.90648i,6979.1+3.1761i,6271.1+3.9036i,7029.3+0.90767i,7819.3+0.99018i,5929.6-2.3191i,7671.8-1.5327i,7258.2-1.743i,6409.1+1.5575i,7063.5+5.4354i,6297.7+0.15518i,7366.6+3.6184i,6363.2-1.8111i,7110.3+2.6164i,7832.7-1.3466i,5991.9-1.104i,6232.3+1.5374i,5864.7+2.5279i,6306.9+3.4779i,6146+4.1881i,5419.6+3.7143i,7019.2+0.81365i,7137.6+2.8608i,7631.1+0.28059i,8133.4-0.62911i,6675.8-4.534i,7185-4.4395i,6794.3+1.4742i,5875.8+0.80601i,5974.7+2.9712i,5434-1.8178i,13578-25.87i,7755.2-3.4757i,5565.8+2.178i,6404.4-3.4839i,7181.1+0.91734i,5278.8+5.6832i,6418.8+4.284i,6171.4-2.0535i,4865.7+7.0566i,6242.9+0.35843i,10529+3.9085i,5553.1+5.2802i,6316.9+1.1491i,7373.2-18.958i,5578.4-22.211i
