29680+0.31984i,28385+0.32361i,28757+0.32359i,28832+0.3211i,28268+0.31386i,27266+0.31675i,27749+0.31787i,27772+0.31411i,27839+0.31798i,27594+0.31196i,26127+0.31673i,26772+0.31776i,26909+0.31935i,26428+0.31784i,26013+0.325i,25956+0.32114i,25732+0.3167i,25452+0.32386i,25537+0.32193i,25042+0.31476i,25224+0.32054i,25390+0.32866i,24886+0.3174i,25031+0.32187i,25106+0.31766i,24457+0.31563i,24690+0.31568i,24450+0.32035i,24537+0.31607i,24092+0.3247i,24082+0.31804i,24420+0.32391i,24375+0.32099i,23871+0.32122i,24059+0.31656i,23450+0.32323i,23389+0.32424i,23796+0.32489i,23483+0.31947i,23422+0.3206i,22991+0.32042i,23339+0.32711i,22631+0.32284i,23250+0.3224i,23244+0.32612i,22818+0.32007i,23022+0.32185i,22681+0.32335i,22781+0.32176i,22596+0.32393i,22599+0.32312i,22321+0.31827i,22318+0.32311i,22463+0.32623i,22237+0.32735i,22288+0.3171i,21737+0.32063i,21864+0.32114i,22336+0.32376i,22394+0.32619i,22081+0.31667i,21859+0.32521i,21813+0.32215i,21481+0.32881i,21928+0.32739i,21626+0.32762i,21345+0.32479i,21088+0.32824i,21269+0.32702i,20978+0.32352i,21426+0.32282i,21105+0.33008i,21303+0.32623i,21429+0.33105i,21332+0.32846i,21259+0.32644i,20965+0.32578i,20939+0.33158i,20752+0.3315i,21180+0.32763i,20603+0.32867i,20753+0.33831i,20634+0.33176i,20868+0.33349i,20676+0.32385i,20370+0.3287i,20939+0.33359i,20515+0.32428i,20209+0.33206i,20274+0.33291i,20592+0.33801i,19940+0.33402i,19927+0.33344i,19610+0.33694i,19753+0.33085i,19806+0.33861i,19556+0.33801i,20078+0.33821i,19537+0.34079i,19407+0.33294i,19771+0.33897i,19439+0.33619i,19356+0.34i,19298+0.34354i,19401+0.33882i,19302+0.34451i,19459+0.33861i,19561+0.34166i,19145+0.34276i,18746+0.34585i,18439+0.34788i,19045+0.34723i,18896+0.3471i,18537+0.34588i,19140+0.34932i,18283+0.35014i,18817+0.34594i,18505+0.34755i,18714+0.35014i,18269+0.34356i,18103+0.35287i,18147+0.35201i,18324+0.35146i,18165+0.35502i,17860+0.34867i,18261+0.35718i,17629+0.36021i,17782+0.36226i,17606+0.35273i,17436+0.36117i,17655+0.36101i,17849+0.36421i,17593+0.35506i,17698+0.3637i,17587+0.3606i,17691+0.36466i,17361+0.36631i,16642+0.36441i,16993+0.35689i,16880+0.36912i,16913+0.36775i,16880+0.37034i,16655+0.36634i,16913+0.37347i,16888+0.37467i,16633+0.37459i,16822+0.37976i,16719+0.37922i,16309+0.37523i,16366+0.38192i,16289+0.38304i,16232+0.38328i,16142+0.38417i,16313+0.37885i,16125+0.38973i,16034+0.38246i,15668+0.38776i,15822+0.38718i,15805+0.38793i,15883+0.39818i,15813+0.39197i,15639+0.39731i,15616+0.38601i,15589+0.39874i,15660+0.39274i,15321+0.39299i,15487+0.39744i,15602+0.40242i,15217+0.40726i,15505+0.40279i,15034+0.40833i,15004+0.40257i,15198+0.40963i,14904+0.41085i,14914+0.4099i,14671+0.42394i,14919+0.41753i,14933+0.41696i,14682+0.41882i,14765+0.41988i,14565+0.42592i,14685+0.42588i,14424+0.42583i,14339+0.42581i,14364+0.4397i,14483+0.43357i,14513+0.43188i,14280+0.42604i,14376+0.4407i,14215+0.42666i,14371+0.44896i,14194+0.44039i,14108+0.43894i,14160+0.45119i,14102+0.44676i,14009+0.44247i,13783+0.44706i,14020+0.45039i,13736+0.45013i,13773+0.45173i,13458+0.45717i,14020+0.45986i,13965+0.46608i,13518+0.45474i,13574+0.46279i,13760+0.45992i,13598+0.46526i,13608+0.46733i,13398+0.46905i,13560+0.4602i,13356+0.47158i,13511+0.47005i,13210+0.48186i,13406+0.47856i,13535+0.47714i,13217+0.48035i,13137+0.48718i,13325+0.49242i,13307+0.47973i,13116+0.49448i,13103+0.48834i,13024+0.49872i,13143+0.49314i,13292+0.4954i,12981+0.50212i,12972+0.50385i,12850+0.49973i,12883+0.50652i,12998+0.50436i,12897+0.50717i,12930+0.50972i,13098+0.51279i,13038+0.50213i,12729+0.5214i,12809+0.51161i,12701+0.51674i,12605+0.52138i,12713+0.52713i,12712+0.52454i,12601+0.53346i,12696+0.53558i,12670+0.53501i,12743+0.53207i,12823+0.53777i,12800+0.55037i,12569+0.53566i,12607+0.54209i,12612+0.55486i,12386+0.55349i,12580+0.55206i,12624+0.56084i,12579+0.54595i,12319+0.55046i,12421+0.56339i,12592+0.56484i,12473+0.56586i,12245+0.56433i,12195+0.55676i,12389+0.56773i,12339+0.57493i,12300+0.5692i,12287+0.56673i,12404+0.58536i,12315+0.58517i,12553+0.56995i,12396+0.5895i,12343+0.58957i,12486+0.59465i,12372+0.58394i,12359+0.59913i,12407+0.58988i,12165+0.59588i,11987+0.6077i,12252+0.60197i,12199+0.60898i,12319+0.59822i,12319+0.6084i,12097+0.61141i,12106+0.60725i,12301+0.61855i,11887+0.62272i,12239+0.63501i,11832+0.62664i,12453+0.61998i,12184+0.63555i,12260+0.64322i,11939+0.63308i,12204+0.63188i,12311+0.64295i,12029+0.639i,12049+0.64286i,12181+0.64146i,12099+0.65781i,12266+0.65816i,12029+0.65658i,12054+0.6579i,11985+0.66534i,11955+0.67741i,12018+0.66607i,12055+0.66898i,12101+0.66887i,12152+0.67178i,12071+0.68059i,12084+0.67843i,11973+0.68683i,12056+0.6822i,12062+0.68207i,12180+0.70118i,12197+0.69634i,12086+0.70344i,11799+0.71281i,11795+0.70153i,12016+0.71476i,11997+0.71816i,12056+0.69492i,12027+0.71041i,12002+0.71776i,12066+0.73658i,11983+0.73743i,11966+0.74032i,11904+0.74041i,11874+0.73077i,11902+0.74907i,12205+0.73427i,12011+0.75305i,11798+0.76059i,11965+0.74933i,11939+0.76174i,11884+0.77139i,11934+0.76071i,12046+0.76954i,11820+0.773i,11694+0.78109i,11990+0.77586i,11930+0.78946i,12000+0.78036i,11896+0.79647i,11953+0.81042i,11825+0.80589i,11761+0.80621i,11709+0.81337i,11984+0.8185i,11828+0.81116i,11920+0.81003i,11791+0.81988i,11754+0.83825i,11712+0.8179i,11685+0.828i,12110+0.83674i,11953+0.83528i,11767+0.84536i,11737+0.83839i,11923+0.85956i,11835+0.87329i,11692+0.85808i,11743+0.85832i,11763+0.875i,11720+0.89286i,11720+0.88859i,11961+0.89494i,12030+0.89668i,11935+0.90106i,11745+0.90864i,11870+0.90004i,11747+0.94543i,11837+0.92916i,11939+0.92976i,11838+0.91307i,11748+0.94113i,11730+0.95327i,11712+0.94412i,11759+0.94567i,11719+0.96716i,11652+0.95679i,11884+0.96351i,11835+0.96444i,11848+0.98531i,11663+0.97619i,11774+0.99651i,11582+1.0048i,11645+0.99459i,11534+1.0086i,11653+1.0096i,11742+1.0185i,11678+1.0274i,11842+1.0267i,11849+1.0543i,11649+1.0599i,11782+1.0425i,11789+1.0721i,11717+1.0718i,11585+1.0843i,11686+1.0933i,11768+1.0974i,11878+1.0804i,11693+1.1197i,11596+1.1246i,11740+1.1204i,11804+1.1314i,11667+1.1368i,11690+1.1308i
29520+0.32224i,29780+0.31623i,28899+0.31177i,28577+0.32738i,28283+0.31788i,28204+0.31711i,27419+0.32121i,27851+0.31855i,27410+0.32424i,27438+0.32043i,27192+0.31859i,26839+0.31777i,26676+0.31838i,26560+0.314i,26264+0.32249i,25850+0.316i,26321+0.32219i,25613+0.31969i,25743+0.31358i,25250+0.31756i,25508+0.32201i,25353+0.32001i,25163+0.31723i,25044+0.31651i,24890+0.31717i,24386+0.32428i,24835+0.31909i,24002+0.32255i,23997+0.31947i,24109+0.31561i,24297+0.3156i,23934+0.31724i,24087+0.31794i,24158+0.32138i,24126+0.31971i,23445+0.32184i,23581+0.32083i,23603+0.32636i,22909+0.32329i,23620+0.31688i,23433+0.31845i,23768+0.32444i,23196+0.32707i,22913+0.3247i,22661+0.32102i,22936+0.32551i,22831+0.31992i,22874+0.32233i,22690+0.32082i,22314+0.31509i,22785+0.32203i,22699+0.32412i,22046+0.32339i,22632+0.32239i,22815+0.3278i,22587+0.3226i,22351+0.32282i,21987+0.32247i,22311+0.32244i,22045+0.3191i,22177+0.32558i,22060+0.32397i,21867+0.32759i,21814+0.3291i,21453+0.32178i,21518+0.32815i,21495+0.32535i,21604+0.32089i,21285+0.32622i,21606+0.32175i,21102+0.32284i,21677+0.32511i,21109+0.32573i,21265+0.32893i,21402+0.3276i,20913+0.33087i,21375+0.32826i,20810+0.3294i,20730+0.32194i,20663+0.33207i,20701+0.32788i,20726+0.32842i,20398+0.33617i,20908+0.32961i,20548+0.33055i,20515+0.33258i,20392+0.331i,20426+0.33302i,20405+0.33217i,20314+0.32999i,20421+0.33547i,20337+0.33199i,20316+0.32784i,20051+0.33373i,20135+0.34009i,20234+0.33417i,20044+0.33219i,19659+0.33773i,19799+0.34278i,19527+0.33615i,19777+0.33171i,19792+0.34067i,19384+0.34i,19629+0.3407i,19422+0.34241i,19203+0.34144i,19246+0.34732i,18965+0.3464i,18971+0.34163i,18717+0.3429i,19406+0.34407i,18507+0.34675i,18905+0.34805i,18670+0.35112i,18576+0.34182i,18942+0.34407i,18427+0.34715i,18726+0.34402i,18427+0.33862i,18702+0.34993i,18272+0.34838i,17740+0.35663i,18362+0.35348i,18245+0.34595i,18122+0.35164i,17895+0.35234i,17957+0.35212i,17814+0.35718i,17780+0.36568i,17623+0.35354i,18023+0.36053i,17924+0.36182i,17793+0.36648i,17505+0.36186i,17189+0.3651i,17135+0.36085i,17266+0.36871i,17011+0.35977i,16954+0.36681i,16611+0.36495i,16897+0.36827i,17043+0.3794i,16757+0.37212i,16703+0.37651i,16934+0.37345i,16694+0.37654i,16638+0.37588i,16540+0.37587i,16597+0.37618i,16601+0.37831i,16224+0.38917i,16358+0.38368i,16056+0.3872i,16198+0.38885i,16097+0.38142i,16150+0.39182i,15544+0.38779i,15910+0.38686i,15890+0.38508i,15683+0.39375i,15685+0.39406i,15659+0.39968i,15481+0.39409i,15599+0.39894i,15328+0.40061i,15323+0.40517i,15486+0.39536i,15236+0.40206i,15444+0.40176i,15210+0.4058i,15222+0.41177i,14890+0.41211i,15242+0.41512i,14945+0.40606i,14817+0.41523i,14918+0.41699i,14729+0.40977i,14845+0.41857i,14633+0.4223i,14842+0.4203i,14740+0.41309i,14673+0.42803i,14328+0.42373i,14542+0.43314i,14567+0.42604i,14302+0.42942i,14438+0.43466i,14333+0.42846i,14211+0.44061i,14297+0.44807i,14262+0.43146i,14275+0.44029i,14061+0.4388i,14008+0.44328i,14067+0.43895i,13925+0.44044i,14033+0.44843i,13867+0.44924i,13828+0.45i,14112+0.45399i,13724+0.45858i,13778+0.45088i,13489+0.45574i,13678+0.46652i,13557+0.46208i,13506+0.46641i,13488+0.46865i,13356+0.46977i,13358+0.47172i,13471+0.46933i,13364+0.46897i,13395+0.4672i,13143+0.46805i,13528+0.48227i,13524+0.48225i,13385+0.4871i,13368+0.49016i,13243+0.48954i,13080+0.4897i,13120+0.49114i,12994+0.49302i,13100+0.48826i,13205+0.48248i,13178+0.50415i,13046+0.49482i,12885+0.50038i,13094+0.51218i,12889+0.50758i,12969+0.50214i,12811+0.50644i,13139+0.51145i,12840+0.50975i,12840+0.51834i,12782+0.5267i,12754+0.51688i,12861+0.51778i,12755+0.53038i,12901+0.53995i,12808+0.52518i,12604+0.52682i,12841+0.5317i,12619+0.52784i,12623+0.53504i,12655+0.53856i,12609+0.54525i,12787+0.5407i,12530+0.53332i,12676+0.53981i,12420+0.53291i,12506+0.55307i,12487+0.55323i,12437+0.55318i,12556+0.56034i,12726+0.55555i,12319+0.557i,12668+0.56892i,12215+0.56991i,12277+0.57051i,12482+0.56772i,12317+0.57517i,12474+0.57082i,12339+0.5813i,12255+0.5848i,12546+0.57917i,12220+0.57598i,12475+0.59222i,12209+0.59248i,12381+0.58651i,12336+0.58157i,12315+0.58305i,12180+0.60707i,12384+0.59154i,12107+0.59909i,12535+0.61041i,12221+0.60532i,11936+0.6142i,12260+0.61756i,12106+0.61208i,12190+0.60761i,12440+0.61646i,12048+0.60966i,12321+0.63068i,11931+0.6269i,12072+0.62518i,12351+0.63265i,12060+0.62733i,12226+0.63683i,12264+0.64715i,12253+0.62639i,12141+0.64662i,12244+0.66067i,12178+0.64291i,12309+0.65576i,12062+0.65616i,12052+0.6628i,12158+0.66589i,11954+0.66646i,12096+0.66817i,12028+0.67313i,12106+0.6672i,11962+0.6723i,12036+0.6715i,12225+0.68428i,12232+0.67908i,11870+0.68531i,12076+0.67671i,12033+0.69223i,12051+0.70082i,11999+0.68984i,11961+0.7098i,11797+0.70213i,12002+0.68024i,12079+0.71677i,11952+0.71078i,12124+0.71665i,11781+0.72499i,11880+0.73232i,11881+0.73088i,11925+0.71782i,11945+0.73509i,11978+0.73916i,11896+0.72847i,11944+0.73533i,12020+0.74285i,11789+0.74446i,12022+0.74973i,11909+0.75352i,11889+0.75789i,11840+0.77316i,11952+0.77071i,12039+0.77634i,11841+0.78057i,11814+0.78345i,11873+0.78069i,11780+0.78789i,11677+0.79115i,11947+0.79603i,11839+0.7952i,11827+0.79416i,11933+0.81035i,11958+0.8046i,11876+0.81036i,11860+0.8129i,11792+0.80745i,11866+0.8219i,11892+0.82444i,11869+0.8206i,11808+0.8402i,11942+0.83963i,11788+0.84143i,11867+0.86831i,11958+0.84925i,11911+0.8682i,11590+0.87029i,11768+0.88031i,11794+0.87638i,11774+0.88349i,11918+0.88208i,11852+0.87971i,11837+0.88657i,11661+0.88078i,11781+0.906i,11573+0.90039i,11666+0.90384i,11901+0.91298i,11792+0.92282i,11823+0.92702i,11968+0.93138i,11862+0.93731i,11522+0.92731i,11705+0.95202i,11846+0.95566i,11492+0.96081i,11823+0.96431i,11816+0.9692i,11653+0.97574i,11838+0.98279i,11458+0.97421i,11816+0.98976i,11611+1.0011i,11739+1.0024i,11755+0.99629i,11746+1.0182i,11885+1.0219i,11800+1.0289i,11782+1.0466i,11759+1.0439i,11702+1.0428i,11804+1.0448i,11795+1.0617i,11603+1.0712i,11866+1.0844i,11624+1.0788i,11779+1.0907i,11874+1.1074i,11537+1.1039i,11841+1.1078i,11756+1.1177i,11727+1.1214i,11618+1.1348i,11663+1.1521i
29434+0.32217i,28805+0.31482i,29189+0.31618i,28761+0.31687i,28004+0.31624i,28085+0.32143i,27190+0.32131i,27538+0.31774i,27533+0.31537i,27387+0.31278i,26993+0.32114i,27158+0.31996i,26790+0.32196i,26565+0.31476i,26454+0.32233i,26572+0.32116i,25975+0.31827i,26054+0.3237i,25955+0.31884i,25544+0.3203i,25879+0.31582i,25090+0.32116i,25236+0.31467i,24902+0.3185i,24691+0.31932i,24867+0.3248i,24845+0.31742i,24399+0.32126i,24743+0.32517i,24543+0.32193i,23725+0.32083i,24205+0.32507i,23292+0.32284i,24043+0.3189i,23311+0.32013i,23537+0.32565i,23434+0.31946i,23568+0.31704i,23784+0.31841i,23168+0.32854i,23407+0.31959i,23689+0.3224i,23317+0.32724i,22887+0.31813i,22648+0.32359i,23319+0.32016i,22713+0.31929i,22754+0.31999i,22370+0.32409i,22919+0.32276i,21995+0.31977i,22782+0.32414i,22799+0.3204i,22094+0.32116i,22440+0.32063i,22397+0.32197i,22218+0.32328i,22646+0.32547i,21952+0.32272i,21939+0.31857i,22253+0.32485i,22195+0.32597i,21588+0.32696i,22025+0.32492i,21543+0.32717i,21965+0.32579i,21527+0.32015i,21519+0.32471i,21054+0.32392i,21429+0.32403i,21004+0.33362i,21394+0.32984i,20843+0.32743i,21099+0.33151i,21122+0.32397i,21373+0.33621i,21026+0.32202i,20975+0.3244i,20668+0.33453i,20693+0.32752i,20814+0.3199i,20782+0.3285i,20640+0.32659i,20551+0.32649i,20875+0.32637i,20497+0.32701i,20557+0.32613i,20189+0.33487i,20555+0.3256i,20369+0.34021i,20010+0.3365i,20270+0.33425i,20258+0.33652i,20008+0.33359i,20194+0.32915i,19823+0.33126i,19772+0.33115i,20081+0.3365i,19563+0.3397i,19683+0.33895i,19653+0.34598i,19723+0.33646i,19430+0.33872i,19470+0.33726i,19373+0.3415i,19525+0.34138i,19226+0.33639i,19014+0.34443i,18989+0.34766i,19059+0.34278i,18988+0.35309i,18890+0.34131i,18706+0.35157i,18294+0.34649i,18848+0.35275i,18789+0.34523i,18584+0.34752i,18350+0.35159i,18167+0.3433i,18310+0.34917i,18044+0.35175i,18290+0.35052i,18509+0.3542i,18192+0.35095i,18062+0.35637i,18267+0.35075i,17690+0.35534i,17927+0.36007i,17497+0.35882i,17796+0.35819i,17594+0.3615i,17524+0.36091i,17594+0.36275i,17317+0.36201i,17458+0.35654i,17110+0.36471i,17273+0.37032i,17094+0.36215i,17259+0.36531i,17495+0.36822i,16828+0.36924i,16673+0.36627i,16724+0.36817i,16631+0.37325i,16727+0.37155i,16819+0.37772i,16403+0.37603i,16588+0.3774i,16532+0.38576i,16526+0.38471i,16196+0.38461i,16274+0.379i,16046+0.38259i,16528+0.38873i,15993+0.3808i,15822+0.38828i,16207+0.38879i,15947+0.38416i,15799+0.39132i,15901+0.38441i,15917+0.39449i,15685+0.3987i,15598+0.39969i,15590+0.398i,15679+0.40187i,15377+0.39804i,15524+0.39948i,15335+0.40296i,15321+0.40919i,15405+0.40037i,15076+0.40661i,15106+0.40629i,15069+0.41362i,14868+0.41181i,14895+0.42147i,14722+0.41804i,14957+0.41579i,14790+0.41626i,14559+0.42111i,14723+0.41649i,14686+0.42307i,14530+0.42618i,14312+0.42759i,14644+0.42516i,14358+0.42736i,14441+0.4303i,14364+0.43244i,14258+0.42442i,14212+0.43728i,13953+0.43783i,14183+0.43742i,13870+0.44398i,14364+0.44998i,13874+0.44268i,13812+0.44471i,14138+0.44928i,14050+0.45194i,13852+0.45013i,13795+0.45064i,13695+0.4609i,13930+0.45363i,13425+0.45796i,13858+0.45511i,13881+0.46987i,13731+0.46959i,13579+0.46676i,13789+0.46642i,13301+0.46465i,13347+0.46694i,13482+0.47328i,13582+0.47775i,13414+0.47448i,13521+0.48095i,13330+0.48287i,13397+0.4788i,13577+0.48054i,13178+0.48372i,13317+0.48436i,13124+0.48743i,13198+0.49451i,13091+0.49022i,13042+0.49483i,13103+0.491i,13200+0.48806i,13052+0.5014i,13214+0.50399i,13120+0.50349i,13249+0.50661i,12841+0.51129i,12698+0.51149i,12935+0.50549i,12918+0.51658i,12719+0.51623i,12911+0.51542i,12877+0.52024i,12714+0.5237i,12912+0.5165i,12645+0.51457i,12671+0.51797i,12867+0.5275i,12680+0.53664i,12688+0.5267i,12519+0.53521i,12687+0.5371i,12618+0.5394i,12414+0.54102i,12723+0.5364i,12684+0.54417i,12577+0.54821i,12558+0.55033i,12537+0.54904i,12609+0.55988i,12407+0.54599i,12455+0.5618i,12609+0.55594i,12398+0.56458i,12564+0.56401i,12507+0.56696i,12355+0.57002i,12448+0.5849i,12359+0.56806i,12200+0.57808i,12416+0.57247i,12364+0.58129i,12152+0.59488i,12391+0.57427i,12240+0.58458i,12365+0.58981i,12194+0.58521i,12427+0.58665i,12248+0.60033i,12419+0.60091i,12377+0.60842i,12246+0.60318i,12283+0.60954i,11986+0.60345i,12274+0.60735i,12199+0.61453i,12105+0.61383i,12203+0.62052i,12377+0.61264i,12259+0.62605i,12231+0.62064i,12192+0.63295i,12312+0.62126i,12066+0.6268i,12116+0.62208i,12261+0.62428i,12142+0.63204i,12099+0.64469i,12159+0.63809i,12118+0.64513i,12236+0.64699i,11917+0.65496i,12032+0.66672i,12160+0.6573i,11930+0.6577i,11836+0.6667i,12131+0.67362i,12169+0.66407i,12024+0.68252i,12076+0.67269i,12071+0.69021i,12056+0.67926i,12018+0.6868i,12072+0.68443i,11962+0.69546i,11987+0.70585i,12110+0.70109i,11924+0.70233i,11983+0.7001i,12047+0.71171i,11810+0.70645i,11971+0.71513i,12029+0.71509i,12040+0.72393i,11967+0.72652i,11791+0.7244i,11909+0.73172i,12059+0.73689i,11881+0.74845i,11942+0.73404i,11967+0.73412i,12011+0.75302i,12080+0.7361i,11812+0.74068i,11913+0.75144i,11842+0.76237i,11916+0.76638i,11923+0.76658i,11906+0.77188i,11780+0.77707i,11800+0.78133i,11827+0.778i,11834+0.77888i,11975+0.80865i,11756+0.77641i,11752+0.7929i,11737+0.7792i,11844+0.80098i,11731+0.81969i,11696+0.80245i,12077+0.82619i,11822+0.82546i,11746+0.82654i,11898+0.83594i,11981+0.82311i,11912+0.82536i,11747+0.83752i,11741+0.84611i,11734+0.8379i,11762+0.88002i,11604+0.85585i,11831+0.86513i,11781+0.87095i,11760+0.86268i,11900+0.85832i,11603+0.88208i,11732+0.88116i,11965+0.87035i,11727+0.87879i,11873+0.90374i,11750+0.92308i,11858+0.91549i,11737+0.91901i,11697+0.91561i,11792+0.91999i,11781+0.91172i,11785+0.92661i,11741+0.94967i,11759+0.94312i,11808+0.94579i,11613+0.92425i,11874+0.95907i,11727+0.96542i,11486+0.9895i,11814+0.97996i,11697+0.99825i,11864+1.0021i,12072+1.0095i,11864+0.99831i,11606+0.99868i,11861+0.99629i,11562+1.0089i,11736+1.0251i,11870+1.0182i,11770+1.0261i,11618+1.0447i,11852+1.0467i,11527+1.0654i,11622+1.0496i,11715+1.0613i,11657+1.0729i,11774+1.0811i,11718+1.0908i,11709+1.0901i,11635+1.1265i,11888+1.125i,11722+1.1352i,11682+1.1417i,11767+1.1504i
