18539+0.2607i,18559+0.26205i,19048+0.26317i,18923+0.26342i,18989+0.25245i,18870+0.26863i,18842+0.2619i,18519+0.25975i,18663+0.26267i,18459+0.25747i,18340+0.26529i,18154+0.25161i,18319+0.26628i,18235+0.26113i,18255+0.26429i,18050+0.25848i,17849+0.26684i,17925+0.27083i,18547+0.27407i,17557+0.25529i,18329+0.25687i,18029+0.26183i,17643+0.25216i,18698+0.25491i,17542+0.2592i,17902+0.25697i,17767+0.2682i,18183+0.26053i,17231+0.2554i,17456+0.26667i,17407+0.26232i,17026+0.25747i,17144+0.2632i,17898+0.25946i,16940+0.26539i,17471+0.25794i,17566+0.27475i,17525+0.26795i,17364+0.26206i,17378+0.26736i,17391+0.25639i,18016+0.26847i,16585+0.25992i,17119+0.27311i,16827+0.26235i,16838+0.27009i,17135+0.25595i,16621+0.25495i,16761+0.25904i,16957+0.2733i,16162+0.26686i,16811+0.26491i,16849+0.25465i,16922+0.26688i,17078+0.26503i,17081+0.26577i,16239+0.25871i,16733+0.25938i,16066+0.25974i,16292+0.25834i,16683+0.25513i,16281+0.26398i,16007+0.25827i,16515+0.26467i,15929+0.26148i,16160+0.26523i,16318+0.27183i,16251+0.26543i,16456+0.26308i,16445+0.26869i,16571+0.25284i,15753+0.25765i,15984+0.26814i,16430+0.27081i,15816+0.2627i,15756+0.26606i,16104+0.27169i,15770+0.26653i,15854+0.25902i,15852+0.2708i,16641+0.26911i,15774+0.26482i,16202+0.27027i,16571+0.26651i,15716+0.26392i,15513+0.2716i,15842+0.26935i,15717+0.27241i,15782+0.26288i,15737+0.27478i,15510+0.26731i,15605+0.26679i,15640+0.2745i,15626+0.26823i,15669+0.2729i,14900+0.26286i,14877+0.2725i,15305+0.27473i,15289+0.27371i,15643+0.27419i,14994+0.26559i,15202+0.2733i,14346+0.2759i,14722+0.28327i,15293+0.27792i,14672+0.28508i,14654+0.27176i,14490+0.27261i,14743+0.28218i,14401+0.28455i,14510+0.2722i,13979+0.2757i,14553+0.287i,14599+0.27581i,14657+0.28526i,14351+0.26756i,14576+0.28113i,14527+0.2803i,14168+0.28661i,14717+0.29204i,14506+0.28675i,14133+0.28098i,14443+0.29221i,14238+0.28464i,14287+0.28047i,13800+0.28616i,13454+0.28285i,13810+0.29397i,13550+0.2951i,13237+0.29203i,13891+0.29905i,13516+0.29541i,13136+0.28467i,13615+0.28357i,13775+0.29684i,13744+0.29897i,13689+0.29676i,13422+0.29098i,13254+0.28719i,13072+0.29038i,13610+0.29891i,12945+0.30614i,12771+0.30448i,12836+0.31165i,13529+0.30505i,13212+0.31056i,12979+0.30799i,12821+0.30796i,13203+0.29897i,12441+0.30738i,12846+0.31408i,12750+0.31354i,12600+0.3162i,12657+0.31984i,12670+0.31185i,12665+0.3182i,12450+0.31347i,12828+0.32747i,12151+0.32649i,12502+0.3159i,12115+0.3129i,12611+0.32248i,12082+0.32879i,11822+0.32479i,12033+0.3284i,12036+0.31909i,11768+0.32413i,11681+0.32472i,11776+0.33217i,11556+0.32579i,11667+0.34187i,11600+0.34188i,11659+0.33543i,11681+0.33905i,11072+0.35116i,10923+0.32676i,11127+0.34525i,11228+0.3481i,11489+0.33726i,11553+0.34704i,10893+0.33862i,11098+0.3451i,11238+0.34731i,11501+0.36584i,11123+0.34565i,11150+0.34662i,10820+0.36039i,11035+0.35145i,10813+0.36151i,11088+0.35105i,11123+0.34271i,10764+0.36531i,10747+0.3656i,10649+0.36248i,11030+0.36102i,11000+0.36331i,10662+0.37791i,10762+0.36774i,10657+0.37091i,10411+0.36758i,10734+0.38171i,10109+0.3654i,10476+0.38033i,10636+0.37655i,10315+0.37117i,10064+0.37961i,10066+0.3841i,10115+0.37956i,10241+0.39706i,10245+0.37894i,10418+0.38614i,10102+0.38233i,10272+0.3938i,10385+0.39273i,10530+0.39066i,10058+0.39888i,9909.4+0.3955i,10002+0.40222i,9864.4+0.38454i,10234+0.41083i,9806.4+0.40929i,10047+0.41788i,9764.9+0.40365i,9986+0.39446i,10397+0.40714i,9633.3+0.40524i,10242+0.42738i,9851.5+0.41365i,9539.3+0.41109i,10031+0.40652i,10152+0.42072i,9573.7+0.42467i,9805.6+0.41806i,9763+0.41098i,9609.8+0.42073i,9429.1+0.43252i,10120+0.42363i,9781.9+0.42955i,9602.2+0.42385i,9674.6+0.44148i,9727.1+0.42597i,9506.5+0.43106i,9623.2+0.44704i,9806.2+0.42413i,9370.6+0.43149i,9387.4+0.43721i,9557.1+0.43629i,9379.3+0.44246i,9718.5+0.44771i,9442.2+0.4542i,9476.4+0.43785i,9326.8+0.45967i,9462.9+0.44757i,9522.3+0.45822i,9572.8+0.46602i,9466.9+0.46296i,9416.5+0.43578i,9377.1+0.47432i,9694.6+0.46403i,9381.4+0.46129i,9227.3+0.47747i,9554.5+0.47604i,9743+0.47888i,9362.8+0.46221i,9469.9+0.45865i,9501.3+0.47786i,9409.1+0.48399i,9364.4+0.48667i,9168.8+0.47954i,9156.8+0.47518i,9402.5+0.48253i,9297.1+0.50019i,8933.1+0.50148i,9393.1+0.49199i,9048.7+0.47749i,9324.8+0.50514i,9159.4+0.50058i,9522.5+0.50767i,9393.3+0.48987i,8898.7+0.48186i,8982.2+0.51614i,9325.7+0.51589i,9368.3+0.50461i,9004.2+0.49065i,8881.7+0.50188i,9217.1+0.51471i,9219.5+0.51066i,8967.5+0.51507i,9277.2+0.5091i,9244.8+0.52942i,9214+0.53914i,9186.7+0.5161i,9138.8+0.52529i,9416.3+0.52914i,9073.2+0.5393i,8996.8+0.54552i,8969.2+0.5299i,9360.6+0.52186i,8941.4+0.53257i,9077.5+0.53653i,9415+0.53307i,9056.9+0.55383i,9240.7+0.54076i,9231.5+0.56244i,9099.5+0.53992i,9083.2+0.55835i,9050.4+0.55288i,9052.2+0.53995i,9340.9+0.58415i,9182.1+0.55519i,9004.9+0.56101i,9249.6+0.54691i,9106.9+0.55521i,9040.5+0.56563i,8988.8+0.56853i,9098+0.56824i,8993.6+0.58695i,8942.8+0.57375i,9271.6+0.58814i,8964.6+0.58467i,9243.6+0.57877i,9175.3+0.58501i,9021.1+0.60695i,8682.1+0.57578i,9131.4+0.59849i,9023+0.59673i,8948.1+0.5952i,8843.7+0.61588i,9147.2+0.59195i,8803.7+0.61537i,8964.1+0.59465i,8730.3+0.6315i,8945.6+0.61987i,8765.3+0.60541i,8591.7+0.60566i,8819.1+0.61091i,8909.9+0.63551i,8559.5+0.64232i,9150.4+0.61257i,8676.9+0.63146i,9120.4+0.63903i,8900.9+0.65082i,9293.4+0.65121i,8886+0.66161i,8820.1+0.64933i,9113.5+0.63578i,9291.2+0.67159i,8856.2+0.65534i,8860.3+0.673i,8738.9+0.653i,9191.2+0.67656i,9208.3+0.67162i,9082.1+0.64971i,8860.5+0.69956i,8876.7+0.66476i,8981.1+0.68859i,9226.6+0.6842i,8827.4+0.66838i,8749.1+0.68536i,8933.2+0.66179i,8952.2+0.71479i,9267.8+0.72536i,8700.4+0.7038i,8910.3+0.71959i,8751.2+0.70169i,8903.1+0.67296i,9178.6+0.70199i,8981.6+0.70001i,9123.4+0.71462i,8919.9+0.70673i,9135.5+0.70108i,8708.2+0.71552i,8644.8+0.70837i,8801.9+0.71633i,8982.6+0.72843i,8732.7+0.74431i,8846.4+0.75834i,8910.7+0.75126i,9135.1+0.74452i,8820.3+0.73916i,8892.7+0.74086i,9280.5+0.75118i,9008.7+0.7848i,8841.3+0.77347i,8887.5+0.78792i,9156+0.78019i,8543.6+0.77274i,8747.2+0.78729i,8827.4+0.7979i,8960.3+0.79034i,8872.7+0.79246i,8925.6+0.79638i,8789.9+0.79571i,8705.4+0.78784i,8665.8+0.81152i,8496.7+0.80287i,8881.8+0.81329i,8802.3+0.80076i,8812.3+0.81783i,8896.8+0.83397i,8964.9+0.80752i
18805+0.26067i,18826+0.26788i,19144+0.26548i,18329+0.26115i,18849+0.25492i,18546+0.25257i,18489+0.25767i,17537+0.26315i,19357+0.26469i,18757+0.26118i,18333+0.2613i,18039+0.26337i,17759+0.26266i,18096+0.26871i,18039+0.25521i,17997+0.25733i,17135+0.25416i,17606+0.25791i,17748+0.26034i,17865+0.25303i,18259+0.24886i,17542+0.27048i,18112+0.25217i,17617+0.25992i,17863+0.26281i,17359+0.26552i,16476+0.26237i,17797+0.26682i,17945+0.25743i,17644+0.26809i,17807+0.24798i,17035+0.26153i,17309+0.25871i,17873+0.26499i,16895+0.26545i,17191+0.26023i,17062+0.26106i,17753+0.26052i,17072+0.25453i,17155+0.24956i,16621+0.25859i,16723+0.26758i,17390+0.25877i,16798+0.26063i,16985+0.26664i,17195+0.25765i,17275+0.26128i,16787+0.25771i,16530+0.26035i,17188+0.27148i,17022+0.25605i,16552+0.26273i,16860+0.26026i,16794+0.26246i,16319+0.26685i,16435+0.26569i,16383+0.26621i,17227+0.25258i,15826+0.26123i,16281+0.26238i,16778+0.26472i,16298+0.26844i,16566+0.26194i,16279+0.26871i,16452+0.26729i,16199+0.26213i,16533+0.26315i,16313+0.26596i,16059+0.2517i,15527+0.27746i,16026+0.25951i,16072+0.26492i,15826+0.26939i,15960+0.26473i,17052+0.25863i,15968+0.26642i,15631+0.26427i,15870+0.27017i,16174+0.26397i,15891+0.26592i,15454+0.25728i,15915+0.25635i,15632+0.25773i,15651+0.25815i,16183+0.26463i,15438+0.2578i,15094+0.25674i,15676+0.27185i,15487+0.27905i,15466+0.27072i,15577+0.26433i,15549+0.25852i,15644+0.27125i,15518+0.27531i,15469+0.26635i,15470+0.25683i,15814+0.27251i,15443+0.26922i,15624+0.25974i,15237+0.27001i,15102+0.27746i,14714+0.27063i,15240+0.26732i,14536+0.27965i,14483+0.27204i,14758+0.27825i,15052+0.28293i,14957+0.27728i,14998+0.27119i,14953+0.2722i,14927+0.2749i,14157+0.286i,14594+0.27288i,14330+0.27697i,14441+0.28156i,14799+0.28001i,14510+0.28096i,14417+0.28649i,14638+0.27583i,14395+0.28592i,14429+0.28181i,14083+0.28232i,14336+0.27762i,13878+0.28458i,14495+0.27672i,14034+0.28464i,13763+0.28967i,13553+0.29088i,14101+0.29371i,14030+0.28593i,13391+0.28084i,13567+0.28923i,13294+0.29873i,13557+0.28738i,13496+0.29325i,13631+0.30429i,13542+0.28109i,12974+0.29415i,13295+0.30268i,13183+0.30293i,13623+0.30806i,13772+0.29944i,12737+0.30401i,12919+0.30337i,13092+0.29949i,13479+0.30414i,12612+0.31201i,12892+0.29449i,12928+0.31465i,12723+0.31904i,12881+0.31754i,12867+0.30912i,12482+0.31341i,12808+0.30615i,12682+0.31612i,12801+0.31194i,12355+0.31657i,12338+0.30231i,12436+0.31706i,12244+0.32174i,12066+0.32317i,11714+0.32048i,12342+0.32183i,12053+0.32641i,11978+0.31599i,12100+0.32367i,11876+0.32821i,11767+0.32106i,11709+0.33109i,11935+0.3312i,12134+0.33503i,11520+0.33049i,11817+0.33469i,11515+0.34138i,11633+0.34019i,11442+0.33246i,11309+0.3337i,11844+0.33962i,11257+0.34444i,11421+0.34072i,11390+0.34159i,11512+0.33898i,11022+0.34115i,11483+0.349i,10627+0.35689i,10981+0.35614i,11017+0.36269i,11179+0.34917i,10722+0.35428i,11004+0.36289i,11177+0.34689i,10734+0.3654i,11354+0.34876i,10963+0.36329i,10519+0.36219i,10330+0.35928i,11128+0.37796i,10620+0.38964i,10674+0.37042i,10496+0.37206i,10418+0.37305i,10570+0.38327i,10224+0.37212i,10437+0.38034i,10384+0.3853i,10332+0.37801i,10697+0.39242i,10559+0.40136i,10429+0.39319i,10311+0.37122i,10485+0.38473i,10305+0.39512i,10361+0.38841i,10421+0.38954i,9853.5+0.39563i,9962.1+0.3943i,9973.6+0.37847i,9958.2+0.39353i,10060+0.40414i,10084+0.39776i,9885.9+0.3839i,10043+0.40283i,10093+0.39751i,10043+0.41221i,9820.2+0.40767i,9987.6+0.40726i,9881.9+0.42201i,10074+0.40925i,10075+0.41125i,9704.5+0.41259i,9594.5+0.40592i,9730.1+0.414i,9628.7+0.39583i,9536.9+0.43261i,9345.9+0.41063i,9652.3+0.43356i,9659.1+0.43099i,10044+0.41845i,9755.9+0.43777i,9804.4+0.44167i,9722.6+0.42154i,9813.9+0.4375i,9612.9+0.43779i,9580.6+0.42829i,9573.9+0.42974i,9564.9+0.43982i,9794.1+0.45065i,9268.1+0.4542i,9931.3+0.43708i,9514.6+0.4528i,9641.1+0.45073i,9118+0.44924i,9419.6+0.45864i,9652.8+0.45949i,9477.6+0.46946i,9643.9+0.47232i,9759.1+0.44152i,9512.9+0.46738i,9280.3+0.48258i,9491.7+0.46331i,9012.6+0.45079i,9101.7+0.48047i,8850.3+0.45473i,9198+0.46362i,8992.6+0.49355i,9635.9+0.47794i,9204.6+0.49332i,9275.7+0.46251i,9135.6+0.46655i,9229.4+0.49226i,9170.5+0.48633i,9257.1+0.4798i,9322.2+0.48532i,9175.9+0.47847i,9090.4+0.4894i,9269+0.48156i,9084.4+0.4911i,9403.4+0.4854i,9323.1+0.50514i,9518.1+0.49113i,9307.5+0.49002i,9321.8+0.51146i,9055.5+0.51771i,9345.1+0.5196i,9208.7+0.51094i,9014+0.51492i,9194.5+0.51201i,9042.9+0.50821i,9301.3+0.52422i,9175.8+0.50471i,8942+0.52128i,9014.2+0.52859i,9053.4+0.52392i,8989.1+0.53327i,8902.3+0.53545i,9346.9+0.5316i,8932.6+0.52413i,9040.6+0.53277i,8866.8+0.5284i,9548.6+0.53822i,9319.6+0.53898i,9342.2+0.54592i,9497.4+0.55277i,9133+0.55778i,9042.6+0.54845i,9078.7+0.56267i,9286.8+0.548i,9021.7+0.55638i,9015.9+0.54845i,9241.8+0.57114i,9183+0.55963i,9089.9+0.56115i,9108.4+0.57046i,9202.5+0.56905i,9124.9+0.56687i,9283.3+0.58557i,8981.4+0.57194i,8791.4+0.58396i,8884.5+0.57068i,9095.6+0.59538i,9197.5+0.59113i,9103.3+0.58226i,8869.6+0.57947i,9356.3+0.58839i,9307.7+0.60067i,9037.5+0.59548i,9099.4+0.62694i,8942.7+0.61599i,9532.9+0.60215i,8906.7+0.59084i,8925.6+0.61393i,8856.2+0.62166i,8995.9+0.61993i,9144.9+0.62529i,8781.8+0.62937i,8986.9+0.61044i,9164.3+0.62086i,8998.7+0.60685i,8979.4+0.64238i,9051.5+0.64074i,8967.6+0.63454i,8827.1+0.64112i,9263.4+0.65069i,8885.6+0.62432i,9037.8+0.64611i,8928.1+0.64742i,8952.2+0.66211i,8926.7+0.66222i,9000.6+0.6552i,9047.7+0.65955i,9053+0.65183i,8891.8+0.65668i,8833.2+0.66229i,8962.8+0.68254i,8811.9+0.6765i,8750.6+0.66865i,8810+0.66638i,8611.5+0.67826i,8936.5+0.69251i,8854.3+0.68434i,8608.3+0.69827i,8793.3+0.69657i,9017.1+0.69371i,9020.1+0.70127i,9077.1+0.7004i,8715.3+0.68977i,9001.7+0.69063i,9099.5+0.69553i,8912+0.70183i,8933.7+0.70517i,8794+0.73841i,8706.5+0.72804i,9128.8+0.72928i,8922.6+0.74554i,8611+0.73642i,8777.1+0.71856i,8628.9+0.73027i,8813.4+0.73214i,8797.2+0.7179i,8875.7+0.7749i,9026.9+0.73424i,8750.2+0.75036i,8872.7+0.7576i,9110.2+0.76221i,9136.2+0.75094i,9021.4+0.75922i,8621.5+0.7635i,9090.4+0.77152i,8706+0.78739i,8936.5+0.79611i,9081.4+0.776i,9117.4+0.78782i,8481.4+0.7967i,8904.2+0.82355i,8927.4+0.79785i,8985+0.80765i,8660.6+0.80293i,8998.1+0.81618i,8451.3+0.81257i,8830.8+0.81264i,8817.5+0.84186i
18825+0.26201i,19315+0.26604i,18720+0.26301i,19316+0.2569i,18061+0.25792i,18361+0.26646i,19029+0.24998i,18935+0.26102i,18352+0.26661i,17880+0.2538i,18249+0.26448i,18534+0.26393i,17963+0.26022i,18617+0.25805i,17991+0.26948i,17571+0.27448i,17793+0.25328i,17718+0.26533i,17835+0.25166i,17848+0.25738i,17904+0.25405i,17444+0.2583i,17809+0.25871i,18194+0.26498i,17880+0.25773i,17249+0.27458i,17611+0.25265i,17573+0.26358i,17156+0.25999i,17126+0.26615i,17521+0.26196i,17398+0.25836i,17265+0.25137i,16852+0.25647i,17408+0.26298i,17123+0.26129i,16784+0.26276i,16913+0.25829i,16685+0.26489i,17041+0.26213i,17264+0.26071i,16436+0.2618i,17177+0.25788i,16822+0.25205i,16966+0.26199i,16827+0.2584i,16858+0.27055i,17255+0.26201i,16796+0.25167i,16658+0.26275i,16909+0.25858i,17268+0.25497i,16616+0.26887i,16663+0.26054i,16918+0.2638i,17053+0.26698i,16735+0.26684i,16074+0.26322i,16038+0.25691i,16782+0.26733i,16399+0.26402i,17069+0.25904i,16842+0.25803i,16643+0.26389i,16505+0.26996i,16400+0.26274i,16277+0.26698i,16456+0.25605i,16266+0.26516i,16129+0.26835i,16204+0.26446i,16516+0.25885i,16069+0.27211i,16028+0.26305i,16096+0.26652i,16216+0.2673i,16352+0.27056i,16387+0.27045i,16088+0.2642i,16020+0.26383i,16667+0.26816i,15825+0.26328i,15634+0.25692i,15617+0.25748i,15757+0.27088i,15198+0.26552i,15971+0.27317i,15581+0.25635i,15391+0.26935i,15348+0.27172i,15593+0.27371i,15293+0.2733i,15406+0.27166i,15412+0.27374i,15394+0.27547i,15100+0.27624i,14760+0.27086i,14909+0.27139i,15080+0.26956i,15029+0.27696i,15211+0.28195i,15150+0.27814i,15887+0.27167i,14939+0.27225i,14496+0.28049i,15008+0.27724i,14646+0.27844i,14820+0.27979i,15294+0.27611i,14961+0.2761i,15013+0.28497i,15256+0.27967i,14519+0.2806i,14671+0.28875i,14578+0.27856i,14457+0.28712i,14175+0.27508i,14308+0.27943i,13928+0.27247i,14375+0.29321i,14943+0.28617i,14273+0.28819i,13588+0.28658i,14502+0.28374i,14141+0.28185i,13438+0.2881i,14137+0.28846i,13984+0.2884i,13708+0.28008i,13942+0.29768i,13592+0.28662i,13751+0.28748i,13862+0.28451i,13641+0.28709i,13438+0.28994i,12849+0.29034i,13084+0.29199i,13167+0.29408i,13233+0.29561i,13493+0.29864i,12826+0.29801i,12933+0.29211i,12771+0.30591i,13111+0.3034i,13097+0.30679i,13235+0.31082i,12957+0.29908i,12725+0.31392i,12880+0.30497i,12503+0.30669i,12438+0.31484i,12538+0.307i,12740+0.29902i,12165+0.30161i,12549+0.31094i,12180+0.31306i,12404+0.31894i,12246+0.3158i,12065+0.30594i,12112+0.32881i,12510+0.31992i,11800+0.31221i,12080+0.3168i,11790+0.32505i,12117+0.32639i,12213+0.32104i,12104+0.32263i,11857+0.32493i,11783+0.3329i,12081+0.33148i,11626+0.33004i,11618+0.32269i,11425+0.33597i,11367+0.33535i,11208+0.34787i,11873+0.33128i,11070+0.34284i,11784+0.33771i,11404+0.34493i,11113+0.33135i,11516+0.34574i,11256+0.34921i,10907+0.34228i,11252+0.34134i,11125+0.34374i,11078+0.35188i,11097+0.34765i,11069+0.36102i,10801+0.35992i,10719+0.36567i,10700+0.3516i,10673+0.35385i,10578+0.3706i,11066+0.36096i,10781+0.36406i,10782+0.36948i,10258+0.36717i,10283+0.37592i,10669+0.36735i,10939+0.36602i,10734+0.37821i,10568+0.37706i,10482+0.36929i,10495+0.36189i,10491+0.38914i,10304+0.38143i,10413+0.37821i,9800.4+0.37784i,10267+0.3835i,10244+0.38501i,10050+0.39831i,10460+0.40479i,10356+0.38932i,10499+0.3983i,10143+0.40208i,9774.7+0.3706i,9818.3+0.41369i,10052+0.39302i,9727+0.41668i,9880.5+0.40281i,9857.8+0.39568i,10045+0.40488i,10459+0.41723i,9809.2+0.42036i,10133+0.41782i,9835+0.41096i,10023+0.4221i,9666.1+0.41029i,9732.1+0.42479i,9746.9+0.41384i,9740.7+0.43364i,9982+0.43047i,9826.4+0.41884i,9730.6+0.43328i,9510.9+0.42171i,9822.3+0.43745i,9691.5+0.41864i,9853.7+0.42337i,9754.7+0.41442i,9754.8+0.41654i,9666.1+0.42846i,9891.6+0.43409i,9809+0.43397i,9708.9+0.43502i,9679.2+0.44021i,9624+0.45282i,9636.8+0.44355i,9557.4+0.44438i,9414+0.44504i,9662.2+0.44584i,9695+0.45451i,9928.3+0.45932i,8989.5+0.43528i,9283.1+0.44564i,9331.5+0.44494i,9670.3+0.45775i,9117.4+0.45949i,9116.5+0.45041i,9231.4+0.46786i,9464.7+0.45601i,9219.7+0.46656i,9182.9+0.47432i,9318.1+0.48048i,9069.4+0.47192i,9063.5+0.47119i,9613.5+0.46756i,9452.3+0.4862i,9201.7+0.48533i,9257.5+0.48494i,9607.9+0.47183i,9345.7+0.49261i,8999.2+0.48358i,9324.9+0.5052i,9211.8+0.47588i,9209.5+0.47508i,9384.2+0.50447i,9359.3+0.5021i,9348.7+0.49755i,9161.4+0.50563i,8954.8+0.5172i,9257.1+0.51063i,9117.7+0.49681i,9224.6+0.49686i,9035.9+0.50573i,9165.7+0.52418i,9202+0.51754i,9300.8+0.52984i,9135.6+0.52721i,9360.8+0.52215i,9500.1+0.52447i,9119.3+0.52508i,9229.7+0.52979i,8898.3+0.52812i,9328.7+0.53054i,8988.3+0.5343i,9104.1+0.53255i,9160.8+0.54028i,9013.5+0.53507i,9190.9+0.54347i,9088.4+0.54536i,9051.7+0.5312i,8919+0.54509i,8617.6+0.5495i,9165.7+0.54536i,8796.9+0.54579i,9256.9+0.55045i,9190.8+0.56775i,9213.8+0.5498i,8824+0.57767i,9195.7+0.56658i,8713.4+0.55924i,9170.9+0.5603i,9369+0.56858i,8865.1+0.56415i,9239.2+0.56769i,9144+0.55584i,8896.4+0.57275i,9306.6+0.58192i,8615.8+0.5578i,9006.4+0.58034i,8955.5+0.57813i,9212.7+0.61401i,8937.4+0.58929i,9134.1+0.59373i,8936+0.60901i,9331.7+0.58591i,8924.3+0.60822i,8910.7+0.60481i,9115+0.61317i,9130+0.60358i,9088.9+0.60653i,8783.6+0.62069i,8770.2+0.62664i,8745.5+0.62131i,8985.2+0.60547i,9067.8+0.63075i,8964.4+0.62963i,9037.5+0.61146i,9353.9+0.62422i,8972.4+0.62605i,8939.1+0.62797i,9042.9+0.63594i,9056+0.65972i,8982+0.64573i,9059.7+0.63886i,9038.8+0.63452i,9072.4+0.63768i,8557.7+0.65662i,8871.9+0.67057i,8955+0.68125i,9111+0.65623i,8932.3+0.67564i,8856.9+0.67326i,8736.3+0.67046i,8912.3+0.64209i,9121.9+0.65127i,8913.8+0.66705i,9113.9+0.68017i,9013.8+0.68317i,8804.3+0.68258i,9067.5+0.70164i,8931.7+0.69021i,8726.8+0.69784i,9117.4+0.68507i,8982.5+0.72437i,8745.3+0.71071i,8607.5+0.69386i,8936.8+0.71186i,8868.3+0.71099i,8679.9+0.74012i,8960+0.732i,8974.3+0.70898i,8895.6+0.71528i,8807.5+0.73261i,8860.2+0.73287i,9178.5+0.74765i,8933.6+0.71903i,8501.9+0.70874i,9045.8+0.75221i,8782+0.73566i,8891.8+0.77214i,8807.3+0.73592i,8644.3+0.75131i,8842+0.772i,9263.7+0.78866i,9162.6+0.77399i,8857.3+0.78567i,9002.3+0.73593i,9147.3+0.77169i,8911.3+0.78493i,8864.4+0.75811i,8679.9+0.82795i,9086.4+0.8079i,9045.2+0.79867i,8903.3+0.81056i,8647.4+0.7885i,8684.1+0.84681i,8778.3+0.83589i,8994.7+0.82644i,8697.8+0.82043i,8910.1+0.81943i
